v_c0,c0,v_t0,t0,v_pbttt_ref,pbttt_ref,v_f4tcnq_ref,f4tcnq_ref
331.190618792193,0.0432822438084892,330.703901437618,0.0401852080342879,704.709920239538,0.126771786073897,120.961000890905,0.0393453298470656
333.648120658688,0.0453859273634936,333.161403304113,0.0406193733229745,707.013563026628,0.120528896277076,122.169883572825,0.024286621011587
336.104586357131,0.0578430972754308,335.617869002555,0.0515559694066612,709.31626766421,0.10997479520101,123.378496618136,0.0379128105640265
338.560016563432,0.0738836245137503,338.073299208857,0.0614036554044075,711.618034736093,0.104276280156517,124.586840154694,0.0151593494288936
341.014411952848,0.105372030284627,340.527694598273,0.089577361517628,713.91886482557,0.0971322085290896,125.794914310106,0.0296515159468547
343.467773199963,0.126315024087819,342.981055845388,0.109977748357288,716.218758515406,0.091562368451243,127.002719211691,0.0218895751976984
345.920100978708,0.12374950921845,345.433383624133,0.110044109017131,718.517716387849,0.0977436231561463,128.210254986532,0.0285792562619818
348.371395962348,0.0889961302876983,347.884678607773,0.0851747380953644,720.815739024624,0.0912725498279836,129.417521761431,0.00809275445248621
350.821658823483,0.0656895729503426,350.334941468908,0.061677481282499,723.112827006937,0.0945744264874117,130.624519662935,0.0458259210190819
353.27089023407,0.0441795159614041,352.784172879495,0.0444087567457995,725.408980915475,0.0970263639135105,131.831248817328,0.0321979317760308
355.719090865388,0.0333948610688151,355.232373510813,0.0327022838141985,727.704201330407,0.0938157286721328,133.037709350632,0.00733795430735365
358.16626138808,0.0242957071449744,357.679544033504,0.0245333969927741,729.998488831382,0.0988253224472856,134.243901388616,0.0130886360313055
360.612402472112,0.0226534101662569,360.125685117537,0.0234699955448354,732.291843997542,0.0992683318120714,135.449825056783,0.0215195062810867
363.057514786811,0.0177687975209679,362.570797432235,0.01879121640097,734.584267407499,0.103609823586975,136.655480480387,0.0160431582571343
365.501599000845,0.0187983259237688,365.014881646269,0.0180498182167937,736.875759639361,0.111815106607912,137.860867784417,0.00350883267485896
367.944655782228,0.016563381245483,367.457938427653,0.0161400727777625,739.166321270715,0.121332883429918,139.06598709361,0.0133448135224309
370.386685798327,0.0177564998087747,369.899968443751,0.0185610530496385,741.455952878639,0.13091752872762,140.270838532441,0.0221151550781057
372.827689715852,0.0175164197298401,372.340972361277,0.0160050782864361,743.744655039691,0.136138206124018,141.475422225148,0.0206883348153369
375.267668200868,0.0171417268929228,374.780950846293,0.0161313064791848,746.032428329929,0.12877119006233,142.679738295689,0.0149852932268348
377.706621918791,0.0183749312487254,377.219904564216,0.0173341920898631,748.319273324889,0.116352564609436,143.883786867788,0.0244828389540167
380.144551534383,0.0188260787872703,379.657834179807,0.0178480663625405,750.605190599599,0.10893376318687,145.087568064911,0.0217142661009794
382.581457711771,0.0169728733277123,382.094740357195,0.0167734375876315,752.890180728583,0.0981144849550496,146.291082010279,0.015739732429233
385.017341114425,0.0165665910067247,384.530623759849,0.0168485655955309,755.174244285844,0.0867380341765094,147.494328826846,0.0109466181454003
387.45220240518,0.0199861408345511,386.965485050605,0.0182507766648785,757.457381844891,0.0818688162085895,148.697308637328,0.0152542508175589
389.886042246224,0.0187483884784938,389.399324891649,0.0172284182439693,759.739593978715,0.08015920227691,149.900021564193,0.0266290776454154
392.318861299096,0.0184914767738376,391.832143944521,0.0181317447500357,762.020881259802,0.0825653647348549,151.102467729654,0.0410047192193317
394.750660224704,0.0183885933609951,394.263942870129,0.0169737537545323,764.301244260137,0.0841640834928103,152.304647255683,0.0283104852420547
397.18143968331,0.0184341699582382,396.694722328735,0.0189515369209419,766.580683551192,0.0757978053610872,153.506560263997,0.0294250993681804
399.611200334534,0.0164584280900466,399.124482979959,0.0184284786570215,768.859199703946,0.07933751531736,154.708206876073,0.0379282385337835
402.039942837364,0.0160018440812856,401.553225482789,0.014857575784646,771.13679328886,0.0786227756404954,155.909587213138,0.0300623936374237
404.467667850142,0.0109046788329403,403.980950495566,0.0111630075473832,773.413464875899,0.07627761409805,157.11070139618,0.00647021783569974
406.894376030587,0.0132755916135326,406.407658676012,0.0135198121748168,775.689215034523,0.0811137977591977,158.311549545935,0.00663894815908239
409.320068035765,0.0117883925116443,408.83335068119,0.0121571286847378,777.964044333704,0.0768303074167328,159.512131782906,0.00606299621517313
411.744744522122,0.0135850830308685,411.258027167547,0.0132725675023252,780.237953341887,0.0822332162639856,160.712448227344,0.0372741615037647
414.168406145463,0.00949258512552448,413.681688790888,0.00817530491060824,782.510942627043,0.0783312373136149,161.912498999265,1.07974003019192E-4
416.591053560964,0.0144109535921732,416.104336206389,0.0127467721970194,784.783012756627,0.0815404727962311,163.11228421844,0.0289733741543348
419.012687423162,0.0133901881394207,418.525970068587,0.0110378487737954,787.054164297598,0.0786763778311119,164.311804004399,-0.00561600415893286
421.433308385976,0.0152427415847828,420.946591031401,0.0137833856919835,789.324397816428,0.0756946574236118,165.511058476441,0.00634936731948303
423.852917102684,0.0126323172252877,423.366199748109,0.0119454445606726,791.593713879075,0.0767274565709132,166.71004775361,0.0139313031284742
426.271514225945,0.0158363159897128,425.78479687137,0.0146071144588392,793.862113051014,0.0781124235960244,167.908771954727,0.00921088902603657
428.689100407778,0.0153099252080151,428.202383053202,0.0130560788631291,796.129595897217,0.0779920386292278,169.107231198369,0.0126276038050063
431.105676299589,0.0171462829427354,430.618958945014,0.0154802296112414,798.396162982164,0.0789424234086286,170.305425602882,0.0241812745286061
433.521242552148,0.0132821952696547,433.034525197573,0.0145288548054286,800.661814869837,0.074737953733231,171.503355286368,0.00759436788229536
435.935799815606,0.0192281260345694,435.44908246103,0.0190496904993902,802.926552123732,0.0707356777826176,172.701020366697,8.5669596534279E-4
438.349348739488,0.018297180568264,437.862631384912,0.0173396262924293,805.190375306842,0.0759949828075341,173.89842096151,-0.0051276572503639
440.761889972692,0.0213716408148136,440.275172618117,0.0215681904643628,807.453284981675,0.0700176986640471,175.095557188207,0.00440867618673722
443.173424163508,0.0244226607485457,442.686706808933,0.0245931564293372,809.715281710249,0.0670392805445641,176.292429163957,-0.00317316239016548
445.583951959587,0.0269286672482097,445.097234605012,0.0250980650024158,811.976366054083,0.0654027283069383,177.489037005701,0.0084043664328986
447.993474007976,0.0348995669531,447.506756653401,0.0333180467612943,814.236538574213,0.0683874710507034,178.685380830144,0.00232838955451991
450.401990955091,0.0397893474146075,449.915273600516,0.039662785754677,816.495799831186,0.0629119804266873,179.881460753765,-0.00898737505841672
452.809503446735,0.0485902471040428,452.32278609216,0.0464858017405434,818.754150385053,0.0626845339111841,181.077276892806,-0.0073505743866149
455.216012128096,0.0582501754964628,454.729294773521,0.0558784126288366,821.011590795388,0.0617011833846233,182.272829363283,-0.00453282290663202
457.621517643748,0.077731216630155,457.134800289173,0.074384263079985,823.268121621266,0.0599847363448676,183.468118280988,0.0040673251800632
460.026020637638,0.09540201681997,459.539303283063,0.0925720877930036,825.523743421286,0.0579234573058722,184.66314376148,-0.0146169996031151
462.429521753111,0.114754973387195,461.942804398536,0.11412369438928,827.778456753557,0.0566892128762265,185.857905920087,0.00843750642951667
464.832021632893,0.119611835181372,464.345304278318,0.122021763139596,830.032262175702,0.0592263470478458,187.05240487193,-0.0183724300762504
467.233520919103,0.109778446864192,466.746803564528,0.112409298982244,832.285160244857,0.0588679288186674,188.246640731876,0.00939813076038768
469.634020253239,0.0783383625898275,469.147302898663,0.0831692339890972,834.537151517684,0.0578030609124735,189.44061361459,0.00292818076141872
472.033520276198,0.0534176716647124,471.546802921622,0.0568835281088105,836.788236550349,0.0613320869957495,190.6343236345,0.00438068984959798
474.432021628264,0.0314924989711055,473.945304273688,0.0351663473003939,839.03841589855,0.0595622034511079,191.827770905815,0.00872641776698658
476.829524949112,0.0216897050113907,476.342807594537,0.024220669024933,841.287690117492,0.0554777130981311,193.020955542525,0.00579863580064657
479.226030877812,0.0143164165647539,478.739313523236,0.0119360842569477,843.536059761905,0.0613374974918609,194.213877658389,-0.0289082207616808
481.62154005282,0.0111373583495135,481.134822698245,0.0116771515361788,845.783525386033,0.0568362960989122,195.40653736695,0.0050908931160129
484.016053112001,0.00608889695168392,483.529335757426,0.0065071332839748,848.030087543655,0.0622235847810454,196.598934781535,0.00110376099788923
486.409570692601,0.0055787260293018,485.922853338025,0.00625278626195307,850.27574678805,0.060014176985269,197.791070015243,-0.0035218789966335
488.802093431266,0.00330276407371837,488.31537607669,0.00241242937887497,852.520503672037,0.0569326394948161,198.982943180952,-0.00942805743381636
491.193621964044,0.00462173068410361,490.706904609468,0.00448719674169161,854.764358747946,0.0585620900992148,200.174554391332,5.07134946623069E-4
493.584156926372,0.00112278316078998,493.097439571796,3.46258003862537E-4,857.007312567641,0.0524212912791714,201.365903758827,-4.15712335288052E-5
495.973698953096,-2.35170021510794E-4,495.486981598521,-7.25261066206749E-4,859.249365682497,0.0604411376873562,202.556991395668,-0.00786365125433439
498.36224867846,-0.0025486814828065,497.875531323884,-0.00389005260257709,861.490518643428,0.0578236402229191,203.747817413866,0.0114991511487985
500.749806736097,-0.0018166309093898,500.263089381522,-0.00282584646657025,863.73077200086,0.0482484332985811,204.938381925216,-0.0140804148149658
503.136373759062,-0.00447074009423006,502.649656404487,-0.0030198843873719,865.970126304756,0.0572233379664394,206.128685041303,-0.0100138057797313
505.521950379797,-0.00161534177610148,505.035233025221,-0.00447538380540637,868.208582104598,0.0534223530390418,207.318726873498,-0.00241224379925927
507.906537230151,-0.00423265781496487,507.419819875575,-0.00475929360303389,870.446139949404,0.0564727073322676,208.508507532944,-0.0126788246645996
510.290134941382,-0.00284435331839486,509.803417586806,-0.00515583349324596,872.682800387705,0.0510091746473863,209.698027130593,-0.00667577292894242
512.672744144146,-0.00339934946209312,512.186026789571,-0.00357154751488732,874.918563967579,0.0496037825709579,210.887285777164,0.00746321794050087
515.054365468511,-0.00379996112103747,514.567648113936,-0.00458020997171008,877.153431236622,0.0460376971603064,212.076283583184,-0.0125671907457578
517.434999543956,-0.00148793437869938,516.94828218938,-0.00380039954213496,879.387402741962,0.04611011896464,213.265020658951,0.00749992789756272
519.814646999359,-0.00416020248590635,519.327929644784,-0.00347493876961359,881.620479030259,0.0453064146202002,214.453497114565,-0.00913529053906718
522.193308463009,-2.01992982235375E-4,521.706591108434,-0.00210143777413652,883.852660647706,0.0425139473105662,215.641713059908,-0.00218863224076096
524.570984562613,-0.00413593809959146,524.084267208037,-0.00320157256334975,886.083948140031,0.0407441751752954,216.829668604664,-0.00697477702895337
526.947675925276,-0.00156702329817372,526.4609585707,-0.00180500467408588,888.314342052479,0.0365536259579491,218.017363858297,0.0146746097949278
529.323383177531,-0.00448182936653263,528.836665822956,-0.00431888942371276,890.543842929851,0.0362890515554576,219.20479893007,0.00668478214570054
531.698106945302,-8.16048842834184E-4,531.211389590727,-0.00123672094671709,892.77245131647,0.0369742677490552,220.391973929039,0.0116465205510775
534.07184785395,-0.00516449829149741,533.585130499375,-0.00470222503077745,895.000167756188,0.0312478060923899,221.578888964053,0.00227159273962441
536.444606528237,-3.01957219734677E-4,535.957889173662,-2.52532849885697E-4,897.226992792408,0.0318198760716438,222.765544143752,0.00884475890598281
538.816383592341,-0.00308736343643164,538.329666237766,-0.002987778461637,899.452926968056,0.0321553439704334,223.951939576579,-0.0221405545393857
541.187179669858,-3.79854647411088E-4,540.700462315283,-5.42842551192666E-4,901.677970825603,0.0351470426582481,225.138075370767,0.00387924746502526
543.556995383806,-0.0029063002010683,543.070278029231,-0.00432208036479086,903.902124907048,0.0340038311111638,226.323951634343,-0.0145081441539894
545.92583135661,8.24082773345038E-5,545.439114002035,-1.89322316224715E-4,906.125389753941,0.0344374306690914,227.509568475137,-0.00720953906289608
548.293688210128,-3.64862911670897E-4,547.806970855552,-0.00213134740257124,908.34776590737,0.0341234619222195,228.694926000781,-0.0130346137394363
550.66056656562,-8.79617648552016E-4,550.173849211045,-0.00177112407926264,910.569253907942,0.0337006119402507,229.880024318688,-5.57566557926316E-4
553.026467043786,-0.00308229372420076,552.53974968921,-0.00420793902236174,912.789854295831,0.0404070618457984,231.064863536095,-0.0159011506125308
555.391390264739,-0.00188962593615555,554.904672910164,-9.40099530767839E-4,915.009567610732,0.0374266155044364,232.24944376002,-0.00224099189979635
557.755336848007,-0.00202968736446557,557.268619493432,-0.00346975565491222,917.228394391898,0.0416566750553161,233.433765097283,-0.0140472052130888
560.118307412558,-0.00253692384564348,559.631590057983,-0.00391529677185616,919.446335178105,0.0471080698320791,234.617827654513,-0.013971955469994
562.480302576765,-0.00224587949969486,561.99358522219,-0.00223480531055211,921.663390507692,0.0435533167540953,235.801631538138,1.77810743136356E-5
564.841322958442,-0.00112332210385115,564.354605603866,-0.0025270537440409,923.879560918529,0.044601647510349,236.985176854388,-0.00503789516957757
567.201369174822,-0.00125577280087203,566.714651820247,-7.77081849614823E-4,926.094846948034,0.0395099707387572,238.168463709296,0.00328616222251583
569.560441842564,8.30671305102364E-4,569.073724487989,0.00204146831057682,928.309249133164,0.0400946614000695,239.351492208694,-0.00454636507617873
