,ip (90-10),,oop (90-10),,azi (90-10),,ip (90-10),,oop (90-10),,azi (90-10),,ip (95-05),,oop (95-05),,azi (95-05),,ip (95-05),,oop (95-05),,azi (95-05),,ip,,oop,,azi
,P3HT doped,,P3HT doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,P3HT doped,,P3HT doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,back,,back,,back
37.513523,0,37.513523,30.590778,37.513523,30.695919,37.513523,0,37.513523,17.362697,37.513523,17.547359,37.513523,0,37.513523,38.064502,37.513523,38.074359,37.513523,0,37.513523,19.243091,37.513523,19.102581,37.513523,0,37.513523,61.017895,37.513523,61.101521
37.533772,0,37.533772,30.556679,37.533772,30.743461,37.533772,0,37.533772,17.508492,37.533772,17.72773,37.533772,0,37.533772,38.288819,37.533772,38.149238,37.533772,0,37.533772,19.22934,37.533772,19.137993,37.533772,0,37.533772,61.303024,37.533772,61.369774
37.554024,0,37.554024,31.216351,37.554024,31.037342,37.554024,0,37.554024,18.047375,37.554024,18.141102,37.554024,0,37.554024,38.308964,37.554024,38.180439,37.554024,0,37.554024,19.643559,37.554024,19.381443,37.554024,0,37.554024,60.912914,37.554024,61.087154
37.574272,0,37.574272,30.962887,37.574272,30.799519,37.574272,0,37.574272,18.008396,37.574272,17.889431,37.574272,0,37.574272,38.477321,37.574272,38.386288,37.574272,0,37.574272,19.256412,37.574272,19.243168,37.574272,0,37.574272,60.983784,37.574272,61.093128
37.594524,0,37.594524,30.536266,37.594524,30.37534,37.594524,0,37.594524,18.078304,37.594524,17.831692,37.594524,0,37.594524,38.169659,37.594524,37.940792,37.594524,0,37.594524,19.469601,37.594524,19.252125,37.594524,0,37.594524,61.247303,37.594524,61.314762
37.614773,0,37.614773,29.933735,37.614773,29.707664,37.614773,0,37.614773,18.030766,37.614773,17.712997,37.614773,0,37.614773,37.677235,37.614773,37.512085,37.614773,0,37.614773,18.614277,37.614773,18.372978,37.614773,0,37.614773,61.600101,37.614773,61.757248
37.635025,0,37.635025,30.096371,37.635025,30.026863,37.635025,0,37.635025,18.295315,37.635025,17.958465,37.635025,0,37.635025,37.834766,37.635025,37.70462,37.635025,0,37.635025,18.787128,37.635025,18.582939,37.635025,0,37.635025,61.287182,37.635025,61.435074
37.655273,0,37.655273,31.068921,37.655273,30.65094,37.655273,0,37.655273,18.712498,37.655273,18.419426,37.655273,0,37.655273,38.161107,37.655273,37.894341,37.655273,0,37.655273,18.979085,37.655273,18.71315,37.655273,0,37.655273,60.736629,37.655273,61.017715
37.675522,0,37.675522,31.29356,37.675522,30.911537,37.675522,0,37.675522,18.248478,37.675522,18.207001,37.675522,0,37.675522,38.206386,37.675522,37.936165,37.675522,0,37.675522,18.987453,37.675522,18.847313,37.675522,0,37.675522,60.701733,37.675522,60.88118
37.695774,0,37.695774,30.606792,37.695774,30.509953,37.695774,0,37.695774,18.16666,37.695774,18.168827,37.695774,0,37.695774,37.851536,37.695774,37.763394,37.695774,0,37.695774,19.132152,37.695774,19.096516,37.695774,0,37.695774,60.860554,37.695774,61.077114
37.716022,0,37.716022,30.854088,37.716022,30.723004,37.716022,0,37.716022,18.083001,37.716022,18.005055,37.716022,0,37.716022,38.083558,37.716022,38.030217,37.716022,0,37.716022,18.986351,37.716022,18.896244,37.716022,0,37.716022,60.721519,37.716022,61.025211
37.736275,0,37.736275,30.864838,37.736275,30.807598,37.736275,0,37.736275,17.521492,37.736275,17.630276,37.736275,0,37.736275,37.944809,37.736275,37.805752,37.736275,0,37.736275,19.019608,37.736275,18.922527,37.736275,0,37.736275,60.867935,37.736275,61.113888
37.756523,0,37.756523,30.077137,37.756523,29.987461,37.756523,0,37.756523,17.479115,37.756523,17.492527,37.756523,0,37.756523,37.541882,37.756523,37.40102,37.756523,0,37.756523,18.862461,37.756523,18.898403,37.756523,0,37.756523,61.031818,37.756523,61.270596
37.776775,0,37.776775,30.023201,37.776775,29.828899,37.776775,0,37.776775,17.568489,37.776775,17.569904,37.776775,0,37.776775,37.183815,37.776775,37.167713,37.776775,0,37.776775,18.679,37.776775,18.657825,37.776775,0,37.776775,61.035027,37.776775,61.284985
37.797024,0,37.797024,30.080517,37.797024,30.075615,37.797024,0,37.797024,17.0415,37.797024,17.199135,37.797024,0,37.797024,37.288479,37.797024,37.430367,37.797024,0,37.797024,18.518451,37.797024,18.548203,37.797024,0,37.797024,61.266743,37.797024,61.338882
37.817276,0,37.817276,29.87001,37.817276,29.999901,37.817276,0,37.817276,16.766685,37.817276,16.823105,37.817276,0,37.817276,37.154564,37.817276,36.957268,37.817276,0,37.817276,18.566277,37.817276,18.516716,37.817276,0,37.817276,61.329628,37.817276,61.542244
37.837524,0,37.837524,30.219834,37.837524,30.146526,37.837524,0,37.837524,17.022553,37.837524,16.964168,37.837524,0,37.837524,37.286423,37.837524,36.964901,37.837524,0,37.837524,18.509758,37.837524,18.46912,37.837524,0,37.837524,61.175514,37.837524,61.549145
37.857777,0,37.857777,30.688755,37.857777,30.641861,37.857777,0,37.857777,17.889935,37.857777,17.740028,37.857777,0,37.857777,37.907986,37.857777,37.432746,37.857777,0,37.857777,18.831135,37.857777,18.532135,37.857777,0,37.857777,60.75288,37.857777,61.227715
37.878025,0,37.878025,30.374782,37.878025,30.521557,37.878025,0,37.878025,17.968341,37.878025,17.944485,37.878025,0,37.878025,37.95914,37.878025,37.721065,37.878025,0,37.878025,19.000522,37.878025,18.867344,37.878025,0,37.878025,60.797276,37.878025,61.100239
37.898277,0,37.898277,30.355041,37.898277,30.424053,37.898277,0,37.898277,17.344177,37.898277,17.658764,37.898277,0,37.898277,37.472374,37.898277,37.441265,37.898277,0,37.898277,19.196403,37.898277,19.026928,37.898277,0,37.898277,60.855408,37.898277,61.064388
37.918526,0,37.918526,29.806377,37.918526,30.01384,37.918526,0,37.918526,17.469959,37.918526,17.533013,37.918526,0,37.918526,37.569049,37.918526,37.317688,37.918526,0,37.918526,18.580997,37.918526,18.693359,37.918526,0,37.918526,60.795094,37.918526,61.117401
37.938778,0,37.938778,28.748249,37.938778,28.793873,37.938778,0,37.938778,17.300724,37.938778,17.247364,37.938778,0,37.938778,37.198017,37.938778,36.856212,37.938778,0,37.938778,18.248943,37.938778,18.27222,37.938778,0,37.938778,61.172779,37.938778,61.571316
37.959026,0,37.959026,28.080608,37.959026,28.079014,37.959026,0,37.959026,16.753818,37.959026,16.767491,37.959026,0,37.959026,36.841091,37.959026,36.641636,37.959026,0,37.959026,18.129719,37.959026,17.923878,37.959026,0,37.959026,61.450039,37.959026,61.720928
37.979279,0,37.979279,28.567231,37.979279,28.638352,37.979279,0,37.979279,16.296395,37.979279,16.484909,37.979279,0,37.979279,36.832718,37.979279,37.085968,37.979279,0,37.979279,17.9012,37.979279,17.867783,37.979279,0,37.979279,61.620506,37.979279,61.671455
37.999527,0,37.999527,28.513046,37.999527,28.569736,37.999527,0,37.999527,16.508896,37.999527,16.568104,37.999527,0,37.999527,37.071968,37.999527,36.958996,37.999527,0,37.999527,17.380783,37.999527,17.568302,37.999527,0,37.999527,61.799507,37.999527,61.96558
38.019775,0,38.019775,28.584931,38.019775,28.95258,38.019775,0,38.019775,16.595711,38.019775,16.845295,38.019775,0,38.019775,37.310509,38.019775,37.16132,38.019775,0,38.019775,17.530953,38.019775,17.719822,38.019775,0,38.019775,61.712898,38.019775,61.806789
38.040028,0,38.040028,28.599098,38.040028,29.058689,38.040028,0,38.040028,16.600159,38.040028,16.817745,38.040028,0,38.040028,36.970299,38.040028,36.879848,38.040028,0,38.040028,18.224877,38.040028,18.336864,38.040028,0,38.040028,61.678932,38.040028,61.693867
38.060276,0,38.060276,28.989624,38.060276,29.131698,38.060276,0,38.060276,16.403999,38.060276,16.677727,38.060276,0,38.060276,36.752175,38.060276,36.911056,38.060276,0,38.060276,18.373528,38.060276,18.320274,38.060276,0,38.060276,61.566017,38.060276,61.616852
38.080528,0,38.080528,29.266075,38.080528,29.182396,38.080528,0,38.080528,16.471756,38.080528,16.706512,38.080528,0,38.080528,36.864112,38.080528,36.88015,38.080528,0,38.080528,18.321357,38.080528,18.152863,38.080528,0,38.080528,61.210793,38.080528,61.400383
38.100777,0,38.100777,28.961956,38.100777,29.075073,38.100777,0,38.100777,16.640171,38.100777,16.678581,38.100777,0,38.100777,37.183468,38.100777,37.135384,38.100777,0,38.100777,18.874256,38.100777,18.79081,38.100777,0,38.100777,60.883289,38.100777,61.139572
38.121029,0,38.121029,28.931889,38.121029,29.032837,38.121029,0,38.121029,17.159054,38.121029,17.165062,38.121029,0,38.121029,36.871189,38.121029,36.774224,38.121029,0,38.121029,18.901112,38.121029,18.723511,38.121029,0,38.121029,60.947193,38.121029,61.302223
38.141277,0,38.141277,29.107559,38.141277,29.245926,38.141277,0,38.141277,17.827248,38.141277,17.66069,38.141277,0,38.141277,37.07486,38.141277,36.863762,38.141277,0,38.141277,18.91259,38.141277,18.725403,38.141277,0,38.141277,60.766388,38.141277,61.23098
38.16153,0,38.16153,29.595292,38.16153,29.585324,38.16153,0,38.16153,18.21389,38.16153,17.865048,38.16153,0,38.16153,37.831551,38.16153,37.64964,38.16153,0,38.16153,19.579415,38.16153,19.017308,38.16153,0,38.16153,60.244125,38.16153,60.812717
38.181778,0,38.181778,28.72971,38.181778,28.837215,38.181778,0,38.181778,17.427029,38.181778,17.240353,38.181778,0,38.181778,36.740681,38.181778,36.74612,38.181778,0,38.181778,19.004231,38.181778,18.610172,38.181778,0,38.181778,60.9771,38.181778,61.299099
38.20203,0,38.20203,28.228264,38.20203,28.480377,38.20203,0,38.20203,17.313408,38.20203,17.304573,38.20203,0,38.20203,36.065338,38.20203,36.055267,38.20203,0,38.20203,18.768494,38.20203,18.601822,38.20203,0,38.20203,61.300369,38.20203,61.574501
38.222279,0,38.222279,28.612542,38.222279,28.731269,38.222279,0,38.222279,17.672898,38.222279,17.743988,38.222279,0,38.222279,36.602234,38.222279,36.482788,38.222279,0,38.222279,18.810265,38.222279,18.770416,38.222279,0,38.222279,60.984756,38.222279,61.272118
38.242531,0,38.242531,29.193626,38.242531,29.004818,38.242531,0,38.242531,17.699631,38.242531,17.391094,38.242531,0,38.242531,37.12738,38.242531,36.81319,38.242531,0,38.242531,19.329155,38.242531,19.053188,38.242531,0,38.242531,60.623131,38.242531,61.124798
38.262779,0,38.262779,29.287319,38.262779,29.060658,38.262779,0,38.262779,17.662883,38.262779,17.469837,38.262779,0,38.262779,36.73328,38.262779,36.304768,38.262779,0,38.262779,19.104465,38.262779,18.879826,38.262779,0,38.262779,60.856129,38.262779,61.312557
38.283031,0,38.283031,29.482441,38.283031,29.252155,38.283031,0,38.283031,17.296895,38.283031,17.170879,38.283031,0,38.283031,36.788647,38.283031,36.520283,38.283031,0,38.283031,18.733563,38.283031,18.580997,38.283031,0,38.283031,60.692966,38.283031,61.091427
38.30328,0,38.30328,29.500229,38.30328,29.328586,38.30328,0,38.30328,17.106529,38.30328,17.135234,38.30328,0,38.30328,36.997765,38.30328,36.753551,38.30328,0,38.30328,18.438561,38.30328,18.246067,38.30328,0,38.30328,60.643173,38.30328,60.993092
38.323532,0,38.323532,28.74091,38.323532,28.661994,38.323532,0,38.323532,16.99065,38.323532,17.022438,38.323532,0,38.323532,36.619625,38.323532,36.479766,38.323532,0,38.323532,18.055119,38.323532,17.867561,38.323532,0,38.323532,60.851345,38.323532,61.22049
38.343781,0,38.343781,28.719887,38.343781,28.714573,38.343781,0,38.343781,17.105476,38.343781,17.127133,38.343781,0,38.343781,36.646782,38.343781,36.766438,38.343781,0,38.343781,18.730057,38.343781,18.323261,38.343781,0,38.343781,60.62529,38.343781,61.046253
38.364033,0,38.364033,28.859734,38.364033,28.700901,38.364033,0,38.364033,17.304703,38.364033,17.264439,38.364033,0,38.364033,36.360184,38.364033,36.431202,38.364033,0,38.364033,18.897415,38.364033,18.525646,38.364033,0,38.364033,60.699371,38.364033,61.093662
38.384281,0,38.384281,28.991947,38.384281,28.735722,38.384281,0,38.384281,17.096966,38.384281,16.953373,38.384281,0,38.384281,36.162479,38.384281,36.20628,38.384281,0,38.384281,18.577801,38.384281,18.290424,38.384281,0,38.384281,60.97736,38.384281,61.379345
38.40453,0,38.40453,28.69585,38.40453,28.593845,38.40453,0,38.40453,16.771023,38.40453,16.733524,38.40453,0,38.40453,35.509983,38.40453,35.716327,38.40453,0,38.40453,18.587879,38.40453,18.198307,38.40453,0,38.40453,61.099888,38.40453,61.471966
38.424782,0,38.424782,28.359604,38.424782,28.255829,38.424782,0,38.424782,17.251312,38.424782,17.140099,38.424782,0,38.424782,35.488518,38.424782,35.434937,38.424782,0,38.424782,18.550392,38.424782,18.043633,38.424782,0,38.424782,60.947441,38.424782,61.475914
38.44503,0,38.44503,27.930347,38.44503,28.125187,38.44503,0,38.44503,16.914425,38.44503,16.95055,38.44503,0,38.44503,35.698032,38.44503,35.71632,38.44503,0,38.44503,18.03577,38.44503,17.903217,38.44503,0,38.44503,61.138882,38.44503,61.52718
38.465282,0,38.465282,28.432064,38.465282,28.511406,38.465282,0,38.465282,17.287419,38.465282,17.428367,38.465282,0,38.465282,35.982907,38.465282,36.042938,38.465282,0,38.465282,18.453442,38.465282,18.491973,38.465282,0,38.465282,60.648151,38.465282,60.943253
38.485531,0,38.485531,29.238636,38.485531,28.869053,38.485531,0,38.485531,18.035007,38.485531,17.669827,38.485531,0,38.485531,36.621067,38.485531,36.27232,38.485531,0,38.485531,19.4724,38.485531,19.184803,38.485531,0,38.485531,60.117451,38.485531,60.67844
38.505783,0,38.505783,28.704956,38.505783,28.619846,38.505783,0,38.505783,17.663902,38.505783,17.290592,38.505783,0,38.505783,36.90081,38.505783,36.490513,38.505783,0,38.505783,19.398857,38.505783,19.116329,38.505783,0,38.505783,60.32148,38.505783,60.803692
38.526031,0,38.526031,28.507427,38.526031,28.512417,38.526031,0,38.526031,17.778545,38.526031,17.530918,38.526031,0,38.526031,36.593838,38.526031,36.195003,38.526031,0,38.526031,18.941158,38.526031,18.706295,38.526031,0,38.526031,60.39542,38.526031,60.895733
38.546284,0,38.546284,28.89365,38.546284,28.653134,38.546284,0,38.546284,18.065906,38.546284,17.892147,38.546284,0,38.546284,36.471767,38.546284,36.068936,38.546284,0,38.546284,18.567852,38.546284,18.363095,38.546284,0,38.546284,60.54987,38.546284,61.089443
38.566532,0,38.566532,29.044365,38.566532,28.940632,38.566532,0,38.566532,17.865845,38.566532,17.786427,38.566532,0,38.566532,36.613541,38.566532,36.253956,38.566532,0,38.566532,18.729614,38.566532,18.544041,38.566532,0,38.566532,60.737686,38.566532,61.261272
38.586784,0,38.586784,28.242,38.586784,28.440644,38.586784,0,38.586784,17.126552,38.586784,17.341111,38.586784,0,38.586784,36.352771,38.586784,36.17759,38.586784,0,38.586784,18.299022,38.586784,18.24939,38.586784,0,38.586784,61.017262,38.586784,61.374725
38.607033,0,38.607033,28.21159,38.607033,28.526989,38.607033,0,38.607033,16.977269,38.607033,17.241451,38.607033,0,38.607033,35.584355,38.607033,35.515026,38.607033,0,38.607033,18.012066,38.607033,18.087963,38.607033,0,38.607033,61.051517,38.607033,61.316578
38.627285,0,38.627285,28.035545,38.627285,28.365612,38.627285,0,38.627285,16.962708,38.627285,17.253307,38.627285,0,38.627285,35.621162,38.627285,35.510212,38.627285,0,38.627285,17.963837,38.627285,18.086101,38.627285,0,38.627285,61.03376,38.627285,61.319584
38.647533,0,38.647533,27.948452,38.647533,27.97541,38.647533,0,38.647533,16.80135,38.647533,16.854652,38.647533,0,38.647533,35.987621,38.647533,35.712432,38.647533,0,38.647533,18.539425,38.647533,18.436378,38.647533,0,38.647533,61.149639,38.647533,61.537415
38.667786,0,38.667786,27.789661,38.667786,27.765445,38.667786,0,38.667786,17.083752,38.667786,16.93114,38.667786,0,38.667786,35.885197,38.667786,35.593998,38.667786,0,38.667786,18.86227,38.667786,18.557025,38.667786,0,38.667786,60.996418,38.667786,61.403027
38.688034,0,38.688034,27.779,38.688034,27.599132,38.688034,0,38.688034,16.880532,38.688034,16.781567,38.688034,0,38.688034,35.558403,38.688034,35.602108,38.688034,0,38.688034,18.667168,38.688034,18.411449,38.688034,0,38.688034,60.747154,38.688034,61.254139
38.708286,0,38.708286,28.332874,38.708286,28.160583,38.708286,0,38.708286,16.490696,38.708286,16.559105,38.708286,0,38.708286,36.041264,38.708286,35.783249,38.708286,0,38.708286,18.941105,38.708286,18.560539,38.708286,0,38.708286,60.711811,38.708286,61.170311
38.728535,0,38.728535,27.776188,38.728535,27.787269,38.728535,0,38.728535,16.742214,38.728535,16.686012,38.728535,0,38.728535,35.90076,38.728535,35.568031,38.728535,0,38.728535,18.616314,38.728535,18.235305,38.728535,0,38.728535,60.927563,38.728535,61.368607
38.748783,0,38.748783,28.339901,38.748783,28.331405,38.748783,0,38.748783,16.992374,38.748783,16.754738,38.748783,0,38.748783,35.901958,38.748783,35.670013,38.748783,0,38.748783,18.395183,38.748783,17.89888,38.748783,0,38.748783,60.691723,38.748783,61.255295
38.769035,0,38.769035,27.724094,38.769035,27.832531,38.769035,0,38.769035,16.522083,38.769035,16.355495,38.769035,0,38.769035,35.590984,38.769035,35.466549,38.769035,0,38.769035,18.070728,38.769035,17.643474,38.769035,0,38.769035,61.180912,38.769035,61.710049
38.789284,0,38.789284,27.206615,38.789284,27.54351,38.789284,0,38.789284,16.1851,38.789284,16.372291,38.789284,0,38.789284,35.355762,38.789284,35.443611,38.789284,0,38.789284,17.658527,38.789284,17.49263,38.789284,0,38.789284,61.514622,38.789284,61.807915
38.809536,0,38.809536,27.096725,38.809536,27.758262,38.809536,0,38.809536,16.319687,38.809536,16.694694,38.809536,0,38.809536,34.851303,38.809536,35.227722,38.809536,0,38.809536,17.297935,38.809536,17.168365,38.809536,0,38.809536,61.612923,38.809536,61.758736
38.829784,0,38.829784,27.516796,38.829784,28.227829,38.829784,0,38.829784,16.940029,38.829784,17.177384,38.829784,0,38.829784,35.789455,38.829784,35.859551,38.829784,0,38.829784,18.201222,38.829784,17.977341,38.829784,0,38.829784,60.942028,38.829784,61.283676
38.850037,0,38.850037,27.965107,38.850037,28.508072,38.850037,0,38.850037,17.241573,38.850037,17.420746,38.850037,0,38.850037,36.23444,38.850037,35.960015,38.850037,0,38.850037,18.541279,38.850037,18.211998,38.850037,0,38.850037,60.468319,38.850037,60.935127
38.870285,0,38.870285,28.01511,38.870285,28.412243,38.870285,0,38.870285,16.848454,38.870285,16.974964,38.870285,0,38.870285,35.931721,38.870285,35.775989,38.870285,0,38.870285,18.364559,38.870285,18.06731,38.870285,0,38.870285,60.907108,38.870285,61.287266
38.890537,0,38.890537,28.054203,38.890537,28.423813,38.890537,0,38.890537,16.827533,38.890537,16.766868,38.890537,0,38.890537,35.549411,38.890537,35.468719,38.890537,0,38.890537,17.996036,38.890537,17.805336,38.890537,0,38.890537,60.969807,38.890537,61.511696
38.910786,0,38.910786,28.192516,38.910786,28.427399,38.910786,0,38.910786,17.534016,38.910786,17.37333,38.910786,0,38.910786,35.583614,38.910786,35.336182,38.910786,0,38.910786,18.008732,38.910786,17.781067,38.910786,0,38.910786,60.579357,38.910786,61.29425
38.931038,0,38.931038,27.600258,38.931038,27.887196,38.931038,0,38.931038,17.693917,38.931038,17.540554,38.931038,0,38.931038,35.449166,38.931038,35.310185,38.931038,0,38.931038,17.990929,38.931038,17.744557,38.931038,0,38.931038,60.703529,38.931038,61.273937
38.951286,0,38.951286,27.396011,38.951286,27.774544,38.951286,0,38.951286,16.981369,38.951286,17.099113,38.951286,0,38.951286,35.217742,38.951286,35.148094,38.951286,0,38.951286,17.74913,38.951286,17.502144,38.951286,0,38.951286,61.164185,38.951286,61.52166
38.971539,0,38.971539,28.183415,38.971539,28.44389,38.971539,0,38.971539,16.998318,38.971539,17.017865,38.971539,0,38.971539,35.685498,38.971539,35.467534,38.971539,0,38.971539,18.431202,38.971539,18.051754,38.971539,0,38.971539,60.872646,38.971539,61.42345
