,ip,,oop,,azi,,ip,,oop,,azi,,ip,,oop,,azi,,ip,,oop,,azi,,rad,,rad,,rad,,rad
,PBTTT doped,,PBTTT doped,,PBTTT doped,,PBTTT undoped,,PBTTT undoped,,PBTTT undoped,,PBTTT dedoped,,PBTTT dedoped,,PBTTT dedoped,,back,,back,,back,,doped,,undoped,,dedoped,,back
1.4681405,18.230686,1.4681405,234.051456,1.4681405,164.475758,1.4681405,13.410762,1.4681405,177.581976,1.4681405,121.667888,1.4681405,12.779594,1.4681405,166.598026,1.4681405,126.033828,1.4681405,24.3501,1.4681405,32.50592,1.4681405,123.37691,-109.49998,746.5853,-109.49998,690.3264,-109.49998,704.2777,-109.49998,885.3493
1.4883908,18.9712922,1.4883908,796.7882284,1.4883908,390.779804,1.4883908,13.6226522,1.4883908,624.2996984,1.4883908,301.404864,1.4883908,13.6687182,1.4883908,596.4900684,1.4883908,293.909784,1.4883908,26.017324,1.4883908,49.624668,1.4883908,144.04468,-108.49998,805.59789,-108.49998,734.37799,-108.49998,745.81059,-108.49998,889.21661
1.508641,23.7413124,1.508641,2152.0253332,1.508641,961.64344,1.508641,17.1359194,1.508641,1624.9795332,1.508641,749.28399,1.508641,18.2225594,1.508641,1765.6112332,1.508641,770.17914,1.508641,30.152618,1.508641,84.736389,1.508641,174.3808,-107.49998,871.1089,-107.49998,791.9868,-107.49998,789.1448,-107.49998,891.62
1.5288912,35.9188458,1.5288912,3951.712748,1.5288912,1741.742164,1.5288912,25.7751768,1.5288912,2866.732748,1.5288912,1337.929064,1.5288912,29.8821638,1.5288912,3344.919248,1.5288912,1423.669864,1.5288912,42.076111,1.5288912,134.96596,1.5288912,213.17903,-106.49998,957.05501,-106.49998,869.64791,-106.49998,847.70691,-106.49998,893.40979
1.5491414,57.9701424,1.5491414,4816.377752,1.5491414,2185.60344,1.5491414,41.3959224,1.5491414,3737.775852,1.5491414,1727.61564,1.5491414,52.8458824,1.5491414,3993.628152,1.5491414,1742.94474,1.5491414,62.430973,1.5491414,196.58954,1.5491414,257.2388,-105.49998,1077.95882,-105.49998,974.04012,-105.49998,917.09182,-105.49998,891.25208
1.5693916,78.7093424,1.5693916,4926.05384,1.5693916,2256.28646,1.5693916,56.3725824,1.5693916,3833.41564,1.5693916,1782.22596,1.5693916,74.9896624,1.5693916,4043.38244,1.5693916,1783.21956,1.5693916,86.886398,1.5693916,231.21205,1.5693916,288.1532,-104.49998,1237.30258,-104.49998,1109.97648,-104.49998,994.95178,-104.49998,891.86292
1.5896418,90.116076,1.5896418,4726.232776,1.5896418,2187.121324,1.5896418,65.976956,1.5896418,3714.128076,1.5896418,1740.988224,1.5896418,89.285176,1.5896418,3865.677176,1.5896418,1732.400624,1.5896418,115.47877,1.5896418,258.79077,1.5896418,315.58148,-103.49998,1452.60705,-103.49998,1282.85295,-103.49998,1095.12585,-103.49998,889.60095
1.609892,97.5824800000001,1.609892,3964.956828,1.609892,1888.938076,1.609892,71.81465,1.609892,3224.995628,1.609892,1525.632876,1.609892,99.09596,1.609892,3074.000728,1.609892,1446.367776,1.609892,144.04565,1.609892,283.71356,1.609892,340.28577,-102.49998,1734.8192,-102.49998,1512.9816,-102.49998,1215.4049,-102.49998,892.3092
1.6301422,102.989696,1.6301422,4229.480096,1.6301422,1988.8106,1.6301422,74.688156,1.6301422,3362.086496,1.6301422,1556.9074,1.6301422,104.613176,1.6301422,3297.286496,1.6301422,1509.5477,1.6301422,170.14917,1.6301422,328.37192,1.6301422,372.548,-101.49998,2121.3734,-101.49998,1828.2029,-101.49998,1373.2781,-101.49998,890.4472
1.6503924,108.250368,1.6503924,4020.588436,1.6503924,1897.789588,1.6503924,78.359288,1.6503924,3163.175836,1.6503924,1466.793688,1.6503924,110.646548,1.6503924,3127.044236,1.6503924,1433.732388,1.6503924,195.70096,1.6503924,355.45447,1.6503924,397.06726,-100.49998,3199.04525,-100.49998,2283.36435,-100.49998,1591.51895,-100.49998,895.17615
1.6706427,111.146662,1.6706427,3821.944524,1.6706427,1817.66448,1.6706427,81.087462,1.6706427,3010.046524,1.6706427,1407.74428,1.6706427,114.484562,1.6706427,2985.458124,1.6706427,1381.80178,1.6706427,221.50734,1.6706427,378.73523,1.6706427,420.95685,-99.499985,5999.63616,-99.499985,2932.59566,-99.499985,1877.70526,-99.499985,906.35114
1.6908929,114.63469,1.6908929,3357.34846,1.6908929,1605.378872,1.6908929,83.98137,1.6908929,2588.03056,1.6908929,1221.718772,1.6908929,118.57125,1.6908929,2524.78226,1.6908929,1184.891272,1.6908929,246.74185,1.6908929,399.6897,1.6908929,442.26669,-98.499985,9634.12484,-98.499985,4034.50694,-98.499985,2302.31534,-98.499985,909.00916
1.7111431,115.6926,1.7111431,3532.6045,1.7111431,1690.022812,1.7111431,89.22217,1.7111431,2742.1479,1.7111431,1292.737012,1.7111431,121.88196,1.7111431,2687.2397,1.7111431,1258.370912,1.7111431,270.1918,1.7111431,434.7095,1.7111431,468.23474,-97.499985,10622.76575,-97.499985,9026.80395,-97.499985,2982.15945,-97.499985,911.97925
1.7313933,116.601106,1.7313933,3423.961392,1.7313933,1643.476544,1.7313933,92.948366,1.7313933,2658.021392,1.7313933,1255.252144,1.7313933,125.349426,1.7313933,2592.238492,1.7313933,1219.869244,1.7313933,293.76172,1.7313933,459.65134,1.7313933,490.93588,-96.499977,12031.67507,-96.499977,11974.38107,-96.499977,7084.71197,-96.499977,919.18793
1.7516435,119.246112,1.7516435,3116.748136,1.7516435,1508.014824,1.7516435,92.1146420000001,1.7516435,2421.338136,1.7516435,1150.600524,1.7516435,125.256152,1.7516435,2350.868936,1.7516435,1118.355824,1.7516435,316.97549,1.7516435,477.68347,1.7516435,510.75998,-95.499985,13552.71819,-95.499985,13141.21519,-95.499985,10622.19919,-95.499985,929.20081
1.7718937,122.710292,1.7718937,2950.18886,1.7718937,1425.213688,1.7718937,89.876332,1.7718937,2253.73336,1.7718937,1070.613388,1.7718937,126.132472,1.7718937,2155.20476,1.7718937,1026.676088,1.7718937,339.59949,1.7718937,501.29745,1.7718937,532.19476,-94.499985,15579.50816,-94.499985,14674.46716,-94.499985,12609.89616,-94.499985,950.31384
1.7921439,121.885274,1.7921439,3059.05078,1.7921439,1476.289416,1.7921439,85.9695039999999,1.7921439,2348.96018,1.7921439,1113.888816,1.7921439,128.795494,1.7921439,2256.13188,1.7921439,1072.731316,1.7921439,363.56998,1.7921439,529.46735,1.7921439,555.38257,-93.499992,17584.67585,-93.499992,16211.60085,-93.499992,14398.73885,-93.499992,965.59015
1.8123941,125.692358,1.8123941,2924.798716,1.8123941,1418.339912,1.8123941,91.5509980000001,1.8123941,2248.352916,1.8123941,1071.345112,1.8123941,134.589578,1.8123941,2155.380716,1.8123941,1032.053412,1.8123941,384.21521,1.8123941,549.39282,1.8123941,573.59149,-92.499985,19348.60399,-92.499985,17729.36499,-92.499985,16128.55099,-92.499985,999.53101
1.8326443,134.573848,1.8326443,2605.265772,1.8326443,1273.781252,1.8326443,98.0757380000001,1.8326443,1986.667672,1.8326443,956.966252,1.8326443,141.466058,1.8326443,1897.039272,1.8326443,924.685352,1.8326443,403.47031,1.8326443,565.69769,1.8326443,589.73254,-91.499985,21588.2147,-91.499985,19523.9387,-91.499985,18442.8507,-91.499985,1041.4633
1.8528947,139.039314,1.8528947,2695.289952,1.8528947,1314.340984,1.8528947,103.826914,1.8528947,2047.060452,1.8528947,984.496484,1.8528947,142.654794,1.8528947,1949.912452,1.8528947,943.598684,1.8528947,421.52643,1.8528947,591.57379,1.8528947,610.01868,-90.499985,22878.2112,-90.499985,21412.6402,-90.499985,20439.4062,-90.499985,1091.2638
1.8731449,138.490388,1.8731449,2645.861676,1.8731449,1293.036636,1.8731449,107.394508,1.8731449,2008.480576,1.8731449,968.612636,1.8731449,145.439248,1.8731449,1928.566476,1.8731449,933.082136,1.8731449,439.54831,1.8731449,607.60327,1.8731449,626.58997,-89.499977,23693.2638,-89.499977,22126.5728,-89.499977,21434.8708,-89.499977,1111.3202
1.8933951,138.304792,1.8933951,2560.401092,1.8933951,1254.538596,1.8933951,107.745522,1.8933951,1939.493192,1.8933951,936.341996,1.8933951,149.845932,1.8933951,1872.915292,1.8933951,909.409096,1.8933951,456.80569,1.8933951,622.47009,1.8933951,641.22467,-88.499985,22970.6973,-88.499985,21210.8833,-88.499985,20301.7273,-88.499985,1081.4917
1.9136453,138.051766,1.9136453,2278.298852,1.9136453,1124.916712,1.9136453,109.184206,1.9136453,1693.751052,1.9136453,826.021812,1.9136453,153.157836,1.9136453,1629.252052,1.9136453,805.570312,1.9136453,473.95477,1.9136453,636.12604,1.9136453,653.21899,-87.499985,20790.9168,-87.499985,18992.1548,-87.499985,17623.7988,-87.499985,1028.5212
1.9338955,138.382736,1.9338955,2437.18532,1.9338955,1198.96224,1.9338955,110.662336,1.9338955,1818.41342,1.9338955,881.19284,1.9338955,153.887556,1.9338955,1740.90802,1.9338955,854.49464,1.9338955,491.06152,1.9338955,661.10815,1.9338955,670.58905,-86.499992,18824.23564,-86.499992,17501.45064,-86.499992,15723.91964,-86.499992,988.04736
1.9541457,146.756178,1.9541457,2384.725496,1.9541457,1178.887956,1.9541457,117.258438,1.9541457,1776.965996,1.9541457,863.143956,1.9541457,162.553608,1.9541457,1690.230396,1.9541457,834.508056,1.9541457,504.79501,1.9541457,677.73242,1.9541457,684.59937,-85.499985,16857.15565,-85.499985,15648.36665,-85.499985,13596.30565,-85.499985,957.39935
1.9743959,153.402468,1.9743959,2308.952304,1.9743959,1146.154116,1.9743959,116.996768,1.9743959,1720.435704,1.9743959,837.749316,1.9743959,165.276918,1.9743959,1631.758204,1.9743959,808.921916,1.9743959,520.26886,1.9743959,695.82483,1.9743959,699.33282,-84.499985,14982.98891,-84.499985,14154.88991,-84.499985,12396.26791,-84.499985,930.30609
1.9946461,152.442274,1.9946461,2065.093624,1.9946461,1031.214408,1.9946461,113.336874,1.9946461,1508.689324,1.9946461,742.305208,1.9946461,166.164264,1.9946461,1416.760624,1.9946461,716.555708,1.9946461,537.73553,1.9946461,706.66248,1.9946461,710.91241,-83.499992,13527.64664,-83.499992,12654.91364,-83.499992,10112.38964,-83.499992,908.96436
2.0148964,146.118654,2.0148964,2234.568688,2.0148964,1101.682008,2.0148964,111.715944,2.0148964,1638.919488,2.0148964,795.263508,2.0148964,162.252074,2.0148964,1548.274988,2.0148964,769.476508,2.0148964,553.10913,2.0148964,726.15576,2.0148964,725.66766,-82.499985,11939.85144,-82.499985,11759.23644,-82.499985,7500.85314,-82.499985,895.70056
2.0351465,145.69614,2.0351465,2202.915176,2.0351465,1087.104464,2.0351465,113.69009,2.0351465,1603.065276,2.0351465,779.006564,2.0351465,161.40158,2.0351465,1519.984976,2.0351465,757.218464,2.0351465,567.59875,2.0351465,739.14502,2.0351465,736.40503,-81.499985,10444.5921,-81.499985,8891.5373,-81.499985,2876.8681,-81.499985,890.6629
2.0553968,147.9523,2.0553968,2116.425776,2.0553968,1051.33098,2.0553968,115.66091,2.0553968,1528.706076,2.0553968,748.88118,2.0553968,163.59518,2.0553968,1459.844476,2.0553968,734.50588,2.0553968,581.1333,2.0553968,750.35077,2.0553968,745.69885,-80.499985,9037.97895,-80.499985,3932.27095,-80.499985,2133.88885,-80.499985,888.50055
2.0756469,151.378562,2.0756469,1976.740832,2.0756469,990.190504,2.0756469,115.255392,2.0756469,1395.160032,2.0756469,689.587604,2.0756469,161.297942,2.0756469,1323.586332,2.0756469,676.342404,2.0756469,594.90039,2.0756469,756.50439,2.0756469,754.29883,-79.499985,6372.35395,-79.499985,2706.25795,-79.499985,1763.14785,-79.499985,873.28815
2.0958972,156.515346,2.0958972,2096.28176,2.0958972,1047.658672,2.0958972,115.796226,2.0958972,1477.10746,2.0958972,727.838172,2.0958972,164.279386,2.0958972,1422.10086,2.0958972,718.445072,2.0958972,605.21167,2.0958972,772.5307,2.0958972,765.58569,-78.499992,2536.45055,-78.499992,2117.58995,-78.499992,1498.75575,-78.499992,870.39075
2.1161473,158.426486,2.1161473,2057.72932,2.1161473,1029.445432,2.1161473,121.970496,2.1161473,1433.57842,2.1161473,710.486232,2.1161473,167.251626,2.1161473,1389.49662,2.1161473,704.710232,2.1161473,614.64917,2.1161473,781.0174,2.1161473,775.09814,-77.499985,1972.55033,-77.499985,1717.76913,-77.499985,1311.82523,-77.499985,872.26727
2.1363976,157.28784,2.1363976,1953.771204,2.1363976,982.406824,2.1363976,126.72418,2.1363976,1345.287504,2.1363976,674.393524,2.1363976,171.21356,2.1363976,1307.123004,2.1363976,672.280724,2.1363976,626.1145,2.1363976,789.86658,2.1363976,784.72723,-76.499985,1611.27321,-76.499985,1435.08281,-76.499985,1167.30631,-76.499985,870.02289
2.1566479,159.449892,2.1566479,1935.185352,2.1566479,971.044224,2.1566479,128.497142,2.1566479,1315.374352,2.1566479,658.389324,2.1566479,173.481512,2.1566479,1259.521052,2.1566479,649.940524,2.1566479,637.18134,2.1566479,795.95129,2.1566479,793.22998,-75.499985,1355.41074,-75.499985,1220.76284,-75.499985,1044.41224,-75.499985,865.25916
2.176898,157.798206,2.176898,2009.812,2.176898,1004.96076,2.176898,125.055596,2.176898,1362.3313,2.176898,678.63736,2.176898,171.444936,2.176898,1311.409,2.176898,671.95426,2.176898,648.55627,2.176898,805.284,2.176898,801.1817,-74.499985,1174.87995,-74.499985,1065.42265,-74.499985,954.08565,-74.499985,862.65045
2.1971483,158.786208,2.1971483,1997.646436,2.1971483,1002.765504,2.1971483,123.510878,2.1971483,1340.333236,2.1971483,669.368604,2.1971483,172.822898,2.1971483,1297.164536,2.1971483,668.005404,2.1971483,659.77441,2.1971483,811.00647,2.1971483,807.50983,-73.499985,1031.88333,-73.499985,941.85973,-73.499985,878.48743,-73.499985,857.24707
2.2173984,157.07012,2.2173984,1845.935216,2.2173984,940.072708,2.2173984,123.55523,2.2173984,1212.008516,2.2173984,617.050308,2.2173984,173.45928,2.2173984,1185.120516,2.2173984,624.506008,2.2173984,672.6236,2.2173984,811.53632,2.2173984,812.57391,-72.499992,916.8716,-72.499992,841.3735,-72.499992,811.6793,-72.499992,856.8822
2.2376487,159.607768,2.2376487,1948.594296,2.2376487,986.45482,2.2376487,123.695298,2.2376487,1260.182696,2.2376487,636.78742,2.2376487,177.292458,2.2376487,1228.642396,2.2376487,644.32892,2.2376487,681.94836,2.2376487,823.76642,2.2376487,822.47815,-71.499985,839.36736,-71.499985,766.89876,-71.499985,765.68956,-71.499985,854.32184
2.2578988,163.92124,2.2578988,1987.564304,2.2578988,1005.944748,2.2578988,122.34799,2.2578988,1267.516404,2.2578988,638.996548,2.2578988,177.22108,2.2578988,1242.327504,2.2578988,649.886148,2.2578988,691.3371,2.2578988,834.59058,2.2578988,831.23346,-70.499985,771.8331,-70.499985,705.2788,-70.499985,722.0034,-70.499985,850.7738
2.2781491,172.362972,2.2781491,1978.341116,2.2781491,1001.382676,2.2781491,128.224802,2.2781491,1242.703416,2.2781491,627.438376,2.2781491,183.879672,2.2781491,1227.290616,2.2781491,642.747676,2.2781491,696.16119,2.2781491,841.28107,2.2781491,837.71777,-69.499985,714.29494,-69.499985,663.96364,-69.499985,679.41884,-69.499985,848.23016
2.2983992,170.438084,2.2983992,1857.855356,2.2983992,946.145672,2.2983992,126.614924,2.2983992,1130.470356,2.2983992,579.254472,2.2983992,184.512284,2.2983992,1123.025256,2.2983992,598.446472,2.2983992,703.71893,2.2983992,842.66187,2.2983992,843.04144,-68.499985,669.59295,-68.499985,613.45045,-68.499985,647.84525,-68.499985,848.07465
2.3186495,167.110428,2.3186495,2020.668516,2.3186495,1024.096612,2.3186495,124.364148,2.3186495,1212.830816,2.3186495,616.369312,2.3186495,179.498528,2.3186495,1199.898016,2.3186495,632.675612,2.3186495,711.93506,2.3186495,851.64282,2.3186495,848.92499,-67.499992,623.7137,-67.499992,574.2879,-67.499992,616.9144,-67.499992,849.2785
2.3388999,169.290124,2.3388999,2029.007596,2.3388999,1032.381288,2.3388999,126.613764,2.3388999,1188.796496,2.3388999,610.103088,2.3388999,178.574624,2.3388999,1175.002796,2.3388999,628.634088,2.3388999,719.79498,2.3388999,856.97992,2.3388999,853.88226,-66.499992,598.47371,-66.499992,550.89461,-66.499992,595.84781,-66.499992,844.12939
2.3591499,171.381436,2.3591499,2053.374908,2.3591499,1047.993148,2.3591499,128.997736,2.3591499,1175.498908,2.3591499,608.191248,2.3591499,179.373536,2.3591499,1165.778208,2.3591499,629.226048,2.3591499,729.33972,2.3591499,860.23566,2.3591499,858.69446,-65.499992,572.35971,-65.499992,524.58101,-65.499992,575.55581,-65.499992,843.04089
2.3794003,174.247972,2.3794003,1988.149068,2.3794003,1022.271828,2.3794003,134.192072,2.3794003,1088.349268,2.3794003,575.529528,2.3794003,181.071672,2.3794003,1079.132168,2.3794003,595.767128,2.3794003,736.26294,2.3794003,865.73761,2.3794003,862.35706,-64.499985,546.06512,-64.499985,503.44582,-64.499985,555.33572,-64.499985,840.66998
2.3996503,174.54298,2.3996503,2193.546764,2.3996503,1118.532744,2.3996503,133.18148,2.3996503,1169.249464,2.3996503,612.257044,2.3996503,183.16558,2.3996503,1166.430064,2.3996503,633.700644,2.3996503,743.58685,2.3996503,877.43903,2.3996503,868.30438,-63.499992,526.15513,-63.499992,479.57633,-63.499992,529.76123,-63.499992,838.83557
2.4199007,172.694816,2.4199007,2287.485548,2.4199007,1164.383932,2.4199007,131.569516,2.4199007,1185.493548,2.4199007,619.318132,2.4199007,184.822316,2.4199007,1185.328748,2.4199007,643.196732,2.4199007,750.02032,2.4199007,879.70996,2.4199007,870.96814,-62.499985,508.69962,-62.499985,464.51582,-62.499985,514.50882,-62.499985,838.06268
2.4401507,168.933784,2.4401507,2337.037452,2.4401507,1200.68624,2.4401507,132.375184,2.4401507,1171.609652,2.4401507,619.38054,2.4401507,183.916284,2.4401507,1177.597752,2.4401507,645.13814,2.4401507,758.53918,2.4401507,883.29279,2.4401507,875.8653,-61.499992,492.29033,-61.499992,447.85073,-61.499992,503.86783,-61.499992,832.07367
2.4604011,170.01868,2.4604011,2390.670192,2.4604011,1256.249128,2.4604011,136.69458,2.4604011,1127.305892,2.4604011,615.512428,2.4604011,187.46168,2.4604011,1136.432392,2.4604011,641.369128,2.4604011,762.77435,2.4604011,887.05609,2.4604011,881.69281,-60.499985,473.80083,-60.499985,428.27293,-60.499985,489.46073,-60.499985,833.89557
2.4806511,172.9792,2.4806511,2719.312036,2.4806511,1433.428584,2.4806511,135.6438,2.4806511,1224.828936,2.4806511,672.007184,2.4806511,188.9676,2.4806511,1244.120436,2.4806511,700.311184,2.4806511,764.29175,2.4806511,893.57947,2.4806511,885.39093,-59.499985,466.25237,-59.499985,423.05277,-59.499985,478.29647,-59.499985,833.36823
2.5009015,174.882732,2.5009015,2883.97632,2.5009015,1501.646212,2.5009015,128.837132,2.5009015,1229.87262,2.5009015,670.176412,2.5009015,187.403032,2.5009015,1256.12182,2.5009015,703.498712,2.5009015,771.38214,2.5009015,897.1889,2.5009015,887.96149,-58.499992,456.32143,-58.499992,412.09443,-58.499992,469.21793,-58.499992,829.50897
2.5211518,173.900968,2.5211518,3021.362768,2.5211518,1547.900896,2.5211518,126.299868,2.5211518,1208.364468,2.5211518,653.045996,2.5211518,185.560568,2.5211518,1242.873968,2.5211518,692.266696,2.5211518,779.15186,2.5211518,898.96161,2.5211518,889.34692,-57.499985,453.79576,-57.499985,404.97466,-57.499985,461.02986,-57.499985,824.28534
2.5414019,176.840344,2.5414019,3416.314916,2.5414019,1721.54212,2.5414019,131.311044,2.5414019,1239.919716,2.5414019,664.57142,2.5414019,186.378044,2.5414019,1278.919216,2.5414019,703.92632,2.5414019,781.27063,2.5414019,901.10107,2.5414019,891.13965,-56.499992,437.69145,-56.499992,390.40345,-56.499992,443.92935,-56.499992,824.73755
2.5616522,177.748896,2.5616522,3945.279124,2.5616522,1965.353384,2.5616522,134.035296,2.5616522,1315.155824,2.5616522,696.367684,2.5616522,187.290396,2.5616522,1371.720724,2.5616522,742.484984,2.5616522,783.64667,2.5616522,903.50073,2.5616522,893.83618,-55.499985,424.79866,-55.499985,384.03656,-55.499985,436.41036,-55.499985,823.27484
2.5819023,176.145572,2.5819023,4464.775296,2.5819023,2202.725092,2.5819023,133.954072,2.5819023,1352.627096,2.5819023,712.202392,2.5819023,190.882572,2.5819023,1421.536296,2.5819023,765.408892,2.5819023,785.84344,2.5819023,903.43842,2.5819023,894.96259,-54.499989,409.87639,-54.499989,376.97639,-54.499989,424.93899,-54.499989,824.03461
2.6021526,172.621264,2.6021526,4918.63204,2.6021526,2404.592184,2.6021526,132.778464,2.6021526,1339.60034,2.6021526,706.604484,2.6021526,192.024264,2.6021526,1415.66794,2.6021526,765.842284,2.6021526,789.65253,2.6021526,902.2113,2.6021526,896.22668,-53.499992,403.15055,-53.499992,366.51065,-53.499992,419.02435,-53.499992,822.80975
2.6224027,174.37216,2.6224027,6348.813128,2.6224027,3064.76284,2.6224027,130.88036,2.6224027,1459.538228,2.6224027,760.89954,2.6224027,191.87426,2.6224027,1553.930028,2.6224027,828.35844,2.6224027,794.70245,2.6224027,908.54156,2.6224027,899.27155,-52.499985,396.21299,-52.499985,357.76829,-52.499985,419.14379,-52.499985,822.58191
2.642653,176.031704,2.642653,7203.50854,2.642653,3495.102636,2.642653,132.322604,2.642653,1549.05174,2.642653,806.402536000001,2.642653,192.140304,2.642653,1677.15864,2.642653,888.507636,2.642653,799.48083,2.642653,912.58405,2.642653,900.68597,-51.499992,392.15495,-51.499992,351.98995,-51.499992,415.10045,-51.499992,820.96265
2.6629031,175.264428,2.6629031,7940.273836,2.6629031,3877.378036,2.6629031,133.218928,2.6629031,1622.719936,2.6629031,843.229936,2.6629031,192.662228,2.6629031,1790.784136,2.6629031,945.594236,2.6629031,803.21881,2.6629031,914.30872,2.6629031,902.23297,-50.499985,390.03679,-50.499985,344.59769,-50.499985,402.92459,-50.499985,818.16321
2.6831534,178.729096,2.6831534,8866.724176,2.6831534,4274.68314,2.6831534,135.027896,2.6831534,1615.780076,2.6831534,842.01104,2.6831534,191.293196,2.6831534,1811.013476,2.6831534,958.24074,2.6831534,805.74017,2.6831534,914.43152,2.6831534,903.0318,-49.499992,376.87845,-49.499992,340.93755,-49.499992,402.41075,-49.499992,816.32355
