Wavenumber[1/cm],120C,110C,100C,90C,80C,70C
4200.201,0.001095,0.3942,0.4723,0.7418,0.891,1.023
4200.683,0.001138,0.3943,0.4723,0.7414,0.8912,1.023
4201.165,0.001192,0.39440000000000003,0.4723,0.741,0.8914,1.024
4201.647,0.001246,0.3945,0.4725,0.7409,0.8915,1.024
4202.129,0.001289,0.3946,0.47280000000000005,0.7408,0.8914,1.024
4202.612,0.001323,0.3947,0.4731,0.7408,0.8911,1.025
4203.094,0.001365,0.3947,0.4733,0.7408,0.8908,1.025
4203.576,0.001423,0.3948,0.4734,0.7408,0.8905,1.025
4204.058,0.001503,0.395,0.4733,0.7408,0.8905,1.025
4204.54,0.0016,0.3951,0.4731,0.7408,0.8907,1.025
4205.022,0.001677,0.3952,0.47269999999999995,0.7412,0.8912,1.025
4205.504,0.001719,0.3953,0.4723,0.7418,0.8918,1.025
4205.986,0.001678,0.3953,0.47200000000000003,0.7425,0.8925,1.025
4206.469,0.001556,0.3952,0.47190000000000004,0.7433,0.893,1.025
4206.951,0.001409,0.3951,0.47200000000000003,0.7438,0.8933,1.025
4207.433,0.001267,0.395,0.4721,0.7443,0.8935,1.025
4207.915,0.001172,0.395,0.4723,0.7445,0.8935,1.024
4208.397,0.001147,0.395,0.4725,0.7445,0.8935,1.024
4208.879,0.001162,0.395,0.47280000000000005,0.7444,0.8935,1.024
4209.361,0.001255,0.3952,0.47300000000000003,0.7443,0.8933,1.023
4209.843,0.001373,0.3953,0.4732,0.7442,0.8931,1.023
4210.325,0.001511,0.3955,0.4734,0.744,0.8927,1.024
4210.808,0.001633,0.3957,0.4735,0.7438,0.8923,1.025
4211.29,0.001709,0.3958,0.47359999999999997,0.7434,0.8921,1.025
4211.772,0.00168,0.3958,0.4735,0.7431,0.8922,1.026
4212.254,0.001623,0.3958,0.4734,0.7427,0.8924,1.027
4212.736,0.001445,0.3956,0.4732,0.7423,0.8932,1.027
4213.218,0.001246,0.3955,0.47300000000000003,0.7419,0.8941,1.027
4213.7,0.001031,0.3953,0.47280000000000005,0.7416,0.895,1.027
4214.182,0.000867,0.3952,0.47269999999999995,0.7414,0.8959,1.026
4214.665,0.000739,0.3951,0.47269999999999995,0.7412,0.8965,1.026
4215.147,0.00076,0.3952,0.47269999999999995,0.7414,0.8966,1.026
4215.629,0.000803,0.3952,0.47269999999999995,0.7416,0.8966,1.026
4216.111,0.000901,0.39540000000000003,0.47269999999999995,0.7419,0.8962,1.026
4216.593,0.00099,0.3955,0.47280000000000005,0.7422,0.8955,1.026
4217.075,0.001036,0.3956,0.47280000000000005,0.7425,0.895,1.026
4217.557,0.001047,0.3957,0.47280000000000005,0.7427,0.8948,1.025
4218.039,0.001047,0.3957,0.47290000000000004,0.7428,0.8946,1.025
4218.521,0.001057,0.3957,0.47280000000000005,0.7428,0.8948,1.024
4219.004,0.001091,0.3958,0.47269999999999995,0.7428,0.8951,1.023
4219.486,0.001197,0.396,0.4725,0.7429,0.8957,1.023
4219.968,0.001349,0.3962,0.4723,0.7431,0.8963,1.023
4220.45,0.00153,0.39640000000000003,0.4722,0.7435,0.8967,1.024
4220.932,0.0017,0.3966,0.4722,0.7439,0.8969,1.025
4221.414,0.001839,0.3968,0.4724,0.7444,0.8968,1.026
4221.896,0.001908,0.39690000000000003,0.47269999999999995,0.7448,0.8965,1.026
4222.378,0.00189,0.39690000000000003,0.47300000000000003,0.7453,0.896,1.027
4222.86,0.001787,0.39690000000000003,0.4733,0.7456,0.8955,1.027
4223.343,0.001634,0.3967,0.4735,0.7458,0.895,1.026
4223.825,0.001442,0.3966,0.47369999999999995,0.7459,0.8948,1.026
4224.307,0.001238,0.39640000000000003,0.47380000000000005,0.7459,0.8946,1.025
4224.789,0.001072,0.3963,0.47380000000000005,0.7456,0.8949,1.025
4225.271,0.000962,0.3962,0.47380000000000005,0.7452,0.8953,1.025
4225.753,0.000915,0.3962,0.47390000000000004,0.7447,0.8959,1.026
4226.235,0.000906,0.3963,0.4741,0.7443,0.8965,1.026
4226.717,0.000901,0.3963,0.4742,0.744,0.8971,1.027
4227.2,0.000885,0.3963,0.4742,0.744,0.8975,1.028
4227.682,0.000854,0.3963,0.4741,0.7441,0.8979,1.029
4228.164,0.000816,0.3963,0.47380000000000005,0.7444,0.898,1.029
4228.646,0.000798,0.39640000000000003,0.4734,0.7449,0.898,1.029
4229.128,0.000804,0.39640000000000003,0.47300000000000003,0.7453,0.8978,1.029
4229.61,0.000865,0.3965,0.47269999999999995,0.7457,0.8973,1.028
4230.092,0.000955,0.3966,0.4725,0.746,0.8969,1.028
4230.574,0.001053,0.3968,0.4725,0.7461,0.8965,1.027
4231.056,0.001148,0.39690000000000003,0.47259999999999996,0.7461,0.8963,1.026
4231.539,0.001223,0.397,0.47269999999999995,0.7459,0.8965,1.026
4232.021,0.001274,0.3971,0.47290000000000004,0.7457,0.8969,1.026
4232.503,0.001298,0.3972,0.47300000000000003,0.7456,0.8975,1.027
4232.985,0.001305,0.3972,0.47300000000000003,0.7456,0.8981,1.028
4233.467,0.001305,0.3973,0.47300000000000003,0.7457,0.8985,1.028
4233.949,0.00131,0.3973,0.47290000000000004,0.746,0.8986,1.029
4234.431,0.001327,0.39740000000000003,0.47280000000000005,0.7464,0.8983,1.03
4234.913,0.001362,0.3975,0.47269999999999995,0.7467,0.8979,1.03
4235.396,0.001416,0.3976,0.47259999999999996,0.7469,0.8975,1.029
4235.878,0.001475,0.3977,0.4725,0.7469,0.8971,1.029
4236.36,0.001523,0.3977,0.4725,0.7467,0.897,1.028
4236.842,0.001552,0.3978,0.4725,0.7465,0.8969,1.028
4237.324,0.001512,0.3978,0.47269999999999995,0.7464,0.8971,1.028
4237.806,0.001429,0.3978,0.47290000000000004,0.7463,0.8974,1.028
4238.288,0.001226,0.3976,0.4731,0.7466,0.8977,1.029
4238.77,0.000995,0.39740000000000003,0.4732,0.747,0.8979,1.029
4239.252,0.000761,0.3972,0.4734,0.7475,0.8981,1.03
4239.735,0.000581,0.3971,0.4735,0.748,0.8982,1.03
4240.217,0.000418,0.397,0.47359999999999997,0.7484,0.8983,1.03
4240.699,0.000434,0.397,0.4735,0.7486,0.8984,1.03
4241.181,0.000554,0.3972,0.4734,0.7487,0.8986,1.03
4241.663,0.000738,0.39740000000000003,0.4733,0.7488,0.8989,1.03
4242.145,0.001006,0.3977,0.4732,0.7488,0.8994,1.031
4242.627,0.001306,0.3981,0.4732,0.7489,0.8998,1.031
4243.109,0.001615,0.39840000000000003,0.4732,0.749,0.9003,1.032
4243.592,0.001835,0.3987,0.4734,0.7491,0.9007,1.032
4244.074,0.001993,0.39890000000000003,0.47359999999999997,0.7491,0.9009,1.032
4244.556,0.001948,0.39890000000000003,0.47380000000000005,0.7492,0.9011,1.032
4245.038,0.001801,0.3988,0.47380000000000005,0.7492,0.9012,1.032
4245.52,0.001521,0.3985,0.47380000000000005,0.7492,0.9013,1.031
4246.002,0.001197,0.3983,0.47359999999999997,0.7492,0.9014,1.031
4246.484,0.000822,0.39790000000000003,0.4734,0.7491,0.9016,1.03
4246.966,0.000486,0.3976,0.4731,0.7492,0.9016,1.03
4247.448,0.000362,0.3975,0.47290000000000004,0.7493,0.9013,1.029
4247.931,0.000371,0.3976,0.47269999999999995,0.7494,0.901,1.029
4248.413,0.000543,0.3978,0.47269999999999995,0.7495,0.9005,1.029
4248.895,0.000786,0.3981,0.47269999999999995,0.7496,0.9,1.03
4249.377,0.001033,0.39840000000000003,0.47280000000000005,0.7497,0.8996,1.03
4249.859,0.001255,0.3986,0.47290000000000004,0.7497,0.8991,1.031
4250.341,0.001435,0.39890000000000003,0.47290000000000004,0.7498,0.8987,1.031
4250.823,0.001543,0.399,0.47300000000000003,0.75,0.8983,1.032
4251.305,0.001635,0.3991,0.4731,0.7503,0.8979,1.032
4251.787,0.001709,0.3993,0.4731,0.7508,0.8979,1.032
4252.27,0.001799,0.39940000000000003,0.4731,0.7512,0.8981,1.032
4252.752,0.001874,0.3995,0.47300000000000003,0.7516,0.8985,1.032
4253.234,0.001884,0.3996,0.47290000000000004,0.7516,0.8993,1.032
4253.716,0.001812,0.3995,0.47280000000000005,0.7514,0.9002,1.032
4254.198,0.001631,0.39940000000000003,0.47269999999999995,0.7507,0.901,1.033
4254.68,0.001434,0.3992,0.47269999999999995,0.75,0.9017,1.033
4255.162,0.00124,0.3991,0.47280000000000005,0.7493,0.9023,1.033
4255.644,0.001113,0.399,0.47300000000000003,0.7487,0.9025,1.034
4256.127,0.001026,0.399,0.4732,0.7482,0.9027,1.034
4256.609,0.001105,0.3991,0.4733,0.7483,0.9026,1.033
4257.091,0.001212,0.3992,0.4733,0.7485,0.9026,1.033
4257.573,0.001318,0.39940000000000003,0.4732,0.7489,0.9025,1.032
4258.055,0.001377,0.3995,0.47290000000000004,0.7492,0.9025,1.031
4258.537,0.001401,0.3995,0.47269999999999995,0.7496,0.9024,1.031
4259.019,0.001383,0.3996,0.4725,0.7498,0.9025,1.03
4259.501,0.001384,0.3996,0.4725,0.7501,0.9026,1.03
4259.983,0.001425,0.3997,0.4725,0.7504,0.9027,1.029
4260.466,0.001517,0.3998,0.47269999999999995,0.7507,0.9028,1.029
4260.948,0.001669,0.4,0.47300000000000003,0.7511,0.9029,1.029
4261.43,0.001839,0.4002,0.4733,0.7516,0.9027,1.029
4261.912,0.001955,0.40040000000000003,0.4735,0.752,0.9022,1.029
4262.394,0.00193,0.40040000000000003,0.47359999999999997,0.7523,0.9017,1.03
4262.876,0.001819,0.4003,0.47369999999999995,0.7523,0.9011,1.03
4263.358,0.00159,0.4001,0.47380000000000005,0.7522,0.9009,1.031
4263.84,0.001328,0.39990000000000003,0.47380000000000005,0.7519,0.9008,1.031
4264.323,0.001061,0.3997,0.47380000000000005,0.7516,0.9012,1.032
4264.805,0.000828,0.3995,0.47390000000000004,0.7512,0.9019,1.033
4265.287,0.000739,0.3995,0.47390000000000004,0.7509,0.9028,1.033
4265.769,0.000812,0.3996,0.47390000000000004,0.7508,0.9036,1.034
4266.251,0.000951,0.3998,0.47390000000000004,0.7509,0.9042,1.034
4266.733,0.00117,0.4,0.47369999999999995,0.7512,0.9042,1.034
4267.215,0.001368,0.4003,0.4735,0.7515,0.9042,1.034
4267.697,0.001491,0.40040000000000003,0.4734,0.7518,0.9038,1.033
4268.179,0.001555,0.4005,0.4734,0.7521,0.9036,1.032
4268.662,0.001584,0.4006,0.4733,0.7522,0.9034,1.031
4269.144,0.001549,0.4006,0.4735,0.7521,0.9035,1.031
4269.626,0.001529,0.4006,0.47359999999999997,0.752,0.9037,1.031
4270.108,0.001514,0.4007,0.47369999999999995,0.7518,0.904,1.032
4270.59,0.001506,0.4007,0.47369999999999995,0.7517,0.9044,1.032
4271.072,0.001505,0.4007,0.47369999999999995,0.7517,0.9048,1.032
4271.554,0.001475,0.4007,0.47359999999999997,0.7519,0.9052,1.032
4272.036,0.001434,0.4007,0.4734,0.7521,0.9056,1.032
4272.519,0.001343,0.4007,0.4732,0.7524,0.9059,1.031
4273.001,0.001206,0.4006,0.4732,0.7526,0.906,1.03
4273.483,0.001059,0.4005,0.4731,0.7527,0.906,1.03
4273.965,0.000881,0.40040000000000003,0.4732,0.7526,0.9056,1.03
4274.447,0.000705,0.4002,0.4732,0.7525,0.9051,1.031
4274.929,0.000536,0.4001,0.4731,0.7524,0.9046,1.032
4275.411,0.0004,0.4,0.47300000000000003,0.7524,0.9039,1.033
4275.893,0.000346,0.4,0.47290000000000004,0.7527,0.9035,1.034
4276.375,0.000344,0.4,0.47280000000000005,0.7532,0.9033,1.035
4276.858,0.000403,0.4001,0.47280000000000005,0.7539,0.9035,1.035
4277.34,0.000491,0.4003,0.47300000000000003,0.7545,0.9039,1.034
4277.822,0.000569,0.40040000000000003,0.4732,0.755,0.9045,1.034
4278.304,0.000627,0.4005,0.4735,0.7553,0.9051,1.033
4278.786,0.000653,0.4005,0.47380000000000005,0.7553,0.9057,1.032
4279.268,0.000666,0.4006,0.47400000000000003,0.7551,0.9062,1.032
4279.75,0.000684,0.4007,0.4742,0.7548,0.9065,1.031
4280.232,0.000729,0.4007,0.4744,0.7545,0.9068,1.032
4280.714,0.000803,0.40090000000000003,0.4744,0.7542,0.907,1.032
4281.197,0.000892,0.401,0.4744,0.754,0.9072,1.033
4281.679,0.000962,0.4011,0.4743,0.7541,0.9072,1.034
4282.161,0.000994,0.4012,0.4742,0.7542,0.9072,1.036
4282.643,0.000971,0.4012,0.47400000000000003,0.7544,0.9071,1.036
4283.125,0.000885,0.4012,0.47380000000000005,0.7546,0.9069,1.037
4283.607,0.000693,0.401,0.47369999999999995,0.7547,0.9065,1.036
4284.089,0.000476,0.4008,0.4735,0.7547,0.9061,1.035
4284.571,0.000246,0.4006,0.4735,0.7546,0.9058,1.033
4285.054,4.28e-05,0.4005,0.4735,0.7544,0.9057,1.032
4285.536,-0.00013,0.4003,0.4735,0.7543,0.9056,1.03
4286.018,-0.000209,0.4003,0.47359999999999997,0.7541,0.9059,1.029
4286.5,-0.000196,0.40040000000000003,0.47380000000000005,0.7542,0.9062,1.028
4286.982,-9.21e-05,0.4005,0.47390000000000004,0.7544,0.9065,1.028
4287.464,4.68e-05,0.4007,0.47390000000000004,0.7546,0.9068,1.028
4287.946,0.000214,0.40090000000000003,0.47380000000000005,0.755,0.9069,1.029
4288.428,0.000349,0.4011,0.47369999999999995,0.7553,0.9069,1.03
4288.91,0.00044,0.4012,0.47369999999999995,0.7555,0.9067,1.031
4289.393,0.000451,0.4013,0.47369999999999995,0.7556,0.9065,1.032
4289.875,0.000425,0.4013,0.47390000000000004,0.7556,0.9063,1.033
4290.357,0.000335,0.4012,0.4741,0.7555,0.906,1.033
4290.839,0.000204,0.4011,0.4745,0.7554,0.9059,1.034
4291.321,6.03e-05,0.401,0.47480000000000006,0.7552,0.9058,1.034
4291.803,-7.1e-05,0.401,0.47490000000000004,0.7552,0.9057,1.034
4292.285,-0.000169,0.40090000000000003,0.47469999999999996,0.7553,0.9058,1.034
4292.767,-0.0002,0.40090000000000003,0.4743,0.7556,0.906,1.034
4293.25,-0.000172,0.401,0.47369999999999995,0.756,0.9062,1.034
4293.732,-2.27e-05,0.4012,0.4732,0.7565,0.9067,1.034
4294.214,0.000143,0.40140000000000003,0.47269999999999995,0.7569,0.9072,1.034
4294.696,0.000346,0.4016,0.4723,0.7572,0.9079,1.034
4295.178,0.00051,0.4018,0.4722,0.7574,0.9085,1.034
4295.66,0.000583,0.40190000000000003,0.4723,0.7573,0.9091,1.034
4296.142,0.000503,0.40190000000000003,0.47259999999999996,0.7571,0.9095,1.034
4296.624,0.000371,0.4018,0.47300000000000003,0.7568,0.9099,1.034
4297.106,0.000194,0.4017,0.4734,0.7566,0.9102,1.033
4297.589,3e-05,0.4016,0.47380000000000005,0.7565,0.9103,1.033
4298.071,-8.53e-05,0.4015,0.4741,0.7564,0.9103,1.032
4298.553,-8.84e-05,0.4015,0.4743,0.7565,0.9102,1.032
4299.035,-6.85e-05,0.4016,0.4744,0.7566,0.91,1.032
4299.517,9.12e-06,0.4017,0.4743,0.7568,0.9096,1.032
4299.999,8.55e-05,0.4018,0.47400000000000003,0.7571,0.9092,1.033
4300.481,0.000147,0.40190000000000003,0.47380000000000005,0.7573,0.9089,1.033
4300.963,0.000176,0.402,0.47359999999999997,0.7574,0.9087,1.034
4301.446,0.000173,0.402,0.4735,0.7574,0.9086,1.034
4301.928,0.000132,0.402,0.47359999999999997,0.7572,0.9087,1.035
4302.41,3.02e-05,0.402,0.47390000000000004,0.7571,0.9087,1.035
4302.892,-0.000104,0.40190000000000003,0.4742,0.7571,0.9088,1.035
4303.374,-0.000277,0.4018,0.4744,0.7572,0.9087,1.035
4303.856,-0.000431,0.4016,0.47459999999999997,0.7575,0.9087,1.035
4304.338,-0.000536,0.4016,0.47459999999999997,0.7579,0.9087,1.035
4304.82,-0.00056,0.4016,0.4744,0.7583,0.9088,1.035
4305.302,-0.00047,0.4017,0.4741,0.7586,0.9092,1.035
4305.785,-0.00026,0.402,0.47369999999999995,0.7587,0.9096,1.035
4306.267,-4.6e-05,0.4022,0.4734,0.7586,0.91,1.036
4306.749,0.000117,0.40240000000000004,0.4732,0.7585,0.9102,1.036
4307.231,0.00016,0.4025,0.4731,0.7582,0.9103,1.035
4307.713,0.000139,0.4025,0.4731,0.758,0.9103,1.035
4308.195,-1.61e-05,0.40240000000000004,0.4732,0.7579,0.9101,1.034
4308.677,-0.00021,0.4023,0.4733,0.7579,0.91,1.034
4309.159,-0.000412,0.4021,0.4734,0.7579,0.91,1.033
4309.642,-0.000575,0.402,0.4734,0.7581,0.9101,1.033
4310.124,-0.000706,0.40190000000000003,0.4734,0.7584,0.9101,1.033
4310.606,-0.000753,0.40190000000000003,0.4734,0.7586,0.9101,1.033
4311.088,-0.000749,0.402,0.4734,0.7589,0.91,1.033
4311.57,-0.000677,0.4021,0.4735,0.7591,0.9098,1.034
4312.052,-0.000521,0.4023,0.47359999999999997,0.7593,0.9096,1.035
4312.534,-0.000357,0.4025,0.47380000000000005,0.7595,0.9096,1.035
4313.016,-0.000177,0.4027,0.47400000000000003,0.7597,0.9097,1.035
4313.498,-1.14e-05,0.40290000000000004,0.4742,0.76,0.9101,1.036
4313.981,0.000131,0.4031,0.4744,0.7603,0.9107,1.036
4314.463,0.000229,0.4032,0.47469999999999996,0.7605,0.9115,1.036
4314.945,0.000271,0.4033,0.47480000000000006,0.7605,0.9122,1.036
4315.427,0.000263,0.4033,0.47490000000000004,0.7604,0.9128,1.036
4315.909,0.000231,0.40340000000000004,0.47490000000000004,0.7602,0.9132,1.036
4316.391,0.000166,0.4033,0.47469999999999996,0.76,0.9133,1.036
4316.873,0.000105,0.4033,0.4745,0.7598,0.9133,1.036
4317.355,6.73e-05,0.4033,0.4743,0.7597,0.913,1.035
4317.837,4.34e-05,0.4033,0.47400000000000003,0.7596,0.9127,1.035
4318.32,4.53e-05,0.40340000000000004,0.47380000000000005,0.7596,0.9124,1.035
4318.802,5.54e-05,0.40340000000000004,0.47359999999999997,0.7597,0.912,1.034
4319.284,6.48e-05,0.4035,0.4735,0.7599,0.9119,1.034
4319.766,6.45e-05,0.4035,0.4734,0.7602,0.9119,1.034
4320.248,5.19e-05,0.4036,0.4734,0.7606,0.9121,1.034
4320.73,2.77e-05,0.4036,0.4735,0.761,0.9127,1.035
4321.212,8.93e-06,0.4036,0.47369999999999995,0.7613,0.9135,1.035
4321.694,3.58e-06,0.4036,0.47380000000000005,0.7614,0.9142,1.036
4322.177,1.36e-05,0.4037,0.47390000000000004,0.7615,0.9147,1.036
4322.659,4.01e-05,0.4038,0.4741,0.7614,0.9151,1.037
4323.141,7.26e-05,0.4038,0.4742,0.7612,0.915,1.038
4323.623,0.0001,0.40390000000000004,0.4743,0.761,0.9148,1.038
4324.105,8.31e-05,0.40390000000000004,0.4744,0.7608,0.9144,1.038
4324.587,4.19e-05,0.40390000000000004,0.4744,0.7606,0.914,1.037
4325.069,-3.21e-05,0.40390000000000004,0.4745,0.7605,0.9137,1.036
4325.551,-0.000116,0.40390000000000004,0.4745,0.7606,0.9135,1.035
4326.033,-0.000178,0.4038,0.4745,0.7608,0.9133,1.034
4326.516,-0.000202,0.40390000000000004,0.4744,0.7612,0.9132,1.034
4326.998,-9.59e-05,0.404,0.4743,0.7617,0.9133,1.034
4327.48,8.14e-05,0.4042,0.4741,0.7623,0.9134,1.033
4327.962,0.000316,0.4045,0.47400000000000003,0.7627,0.9138,1.033
4328.444,0.0005,0.4047,0.47390000000000004,0.7629,0.9142,1.033
4328.926,0.000643,0.40490000000000004,0.47390000000000004,0.7629,0.9146,1.033
4329.408,0.000601,0.40490000000000004,0.47380000000000005,0.7625,0.9149,1.033
4329.89,0.000262,0.4046,0.47390000000000004,0.7619,0.915,1.033
4330.373,-0.000134,0.4043,0.47400000000000003,0.7612,0.9149,1.033
4330.855,-0.000594,0.4038,0.4742,0.7609,0.9147,1.033
4331.337,-0.000952,0.4035,0.4743,0.7609,0.9146,1.034
4331.819,-0.001223,0.4033,0.4745,0.761,0.9145,1.034
4332.301,-0.001309,0.4033,0.4745,0.7613,0.9144,1.035
4332.783,-0.001238,0.40340000000000004,0.4744,0.7615,0.9144,1.035
4333.265,-0.001127,0.4035,0.4742,0.7617,0.9145,1.036
4333.747,-0.000945,0.4037,0.47390000000000004,0.7616,0.9147,1.037
4334.229,-0.000774,0.404,0.4735,0.7614,0.915,1.037
4334.712,-0.000627,0.4041,0.4732,0.7612,0.9154,1.038
4335.194,-0.00056,0.4043,0.4732,0.7611,0.916,1.038
4335.676,-0.000539,0.4043,0.4732,0.7612,0.9164,1.038
4336.158,-0.000562,0.4043,0.4734,0.7615,0.9168,1.038
4336.64,-0.000657,0.4043,0.47369999999999995,0.7619,0.9167,1.038
4337.122,-0.000776,0.4042,0.4741,0.7623,0.9163,1.037
4337.604,-0.000919,0.4041,0.4743,0.7626,0.9154,1.036
4338.086,-0.001046,0.404,0.4745,0.7629,0.9143,1.036
4338.569,-0.00113,0.404,0.4745,0.763,0.9133,1.036
4339.051,-0.001147,0.404,0.4744,0.763,0.9125,1.036
4339.533,-0.001149,0.404,0.4742,0.763,0.9119,1.036
4340.015,-0.00109,0.4041,0.4741,0.7629,0.9118,1.036
4340.497,-0.001034,0.4042,0.4741,0.7627,0.9118,1.036
4340.979,-0.000983,0.4043,0.4742,0.7625,0.9118,1.035
4341.461,-0.000948,0.40440000000000004,0.4743,0.7623,0.9119,1.035
4341.943,-0.000927,0.4045,0.4743,0.7621,0.9118,1.034
4342.425,-0.00091,0.4045,0.4744,0.7619,0.9116,1.034
4342.908,-0.000899,0.4046,0.4744,0.7617,0.9114,1.034
4343.39,-0.000895,0.4046,0.4743,0.7617,0.9115,1.034
4343.872,-0.000899,0.4047,0.4741,0.7618,0.9116,1.034
4344.354,-0.000919,0.4047,0.47400000000000003,0.7619,0.9121,1.035
4344.836,-0.000961,0.4047,0.47380000000000005,0.7622,0.9128,1.035
4345.318,-0.001013,0.4047,0.47369999999999995,0.7626,0.9137,1.036
4345.8,-0.001094,0.4047,0.47359999999999997,0.7628,0.9147,1.035
4346.282,-0.001183,0.4046,0.47359999999999997,0.763,0.9156,1.035
4346.764,-0.001284,0.4045,0.47359999999999997,0.7631,0.9165,1.035
4347.247,-0.001413,0.4045,0.47359999999999997,0.763,0.9173,1.034
4347.729,-0.001597,0.4043,0.47359999999999997,0.7628,0.9178,1.034
4348.211,-0.001819,0.4041,0.47359999999999997,0.7626,0.9183,1.033
4348.693,-0.002056,0.40390000000000004,0.4735,0.7623,0.9185,1.033
4349.175,-0.002206,0.4038,0.4735,0.7622,0.9185,1.034
4349.657,-0.002275,0.4038,0.4734,0.7622,0.9183,1.035
4350.139,-0.002194,0.40390000000000004,0.4734,0.7625,0.9179,1.035
4350.621,-0.002084,0.4041,0.4734,0.7628,0.9174,1.036
4351.104,-0.001897,0.4043,0.4733,0.7632,0.9169,1.036
4351.586,-0.001721,0.4045,0.4732,0.7637,0.9165,1.036
4352.068,-0.001584,0.4047,0.4731,0.7642,0.9161,1.036
4352.55,-0.001571,0.4048,0.47290000000000004,0.7646,0.916,1.036
4353.032,-0.001674,0.4047,0.47280000000000005,0.7651,0.916,1.036
4353.514,-0.001817,0.4046,0.47280000000000005,0.7654,0.916,1.035
4353.996,-0.001961,0.4045,0.47290000000000004,0.7657,0.9159,1.035
4354.478,-0.002093,0.40440000000000004,0.47300000000000003,0.766,0.9156,1.034
4354.96,-0.002154,0.40440000000000004,0.4733,0.7659,0.9153,1.034
4355.443,-0.002151,0.40440000000000004,0.47359999999999997,0.7655,0.915,1.035
4355.925,-0.002125,0.4045,0.47380000000000005,0.765,0.9148,1.035
4356.407,-0.00207,0.4046,0.47390000000000004,0.7644,0.915,1.036
4356.889,-0.001985,0.4047,0.47390000000000004,0.764,0.9155,1.036
4357.371,-0.001883,0.40490000000000004,0.47380000000000005,0.7638,0.916,1.037
4357.853,-0.001767,0.405,0.47380000000000005,0.7641,0.9165,1.037
4358.335,-0.001647,0.4052,0.47380000000000005,0.7645,0.9169,1.037
4358.817,-0.001567,0.4053,0.47390000000000004,0.7653,0.917,1.037
4359.3,-0.001579,0.4054,0.47400000000000003,0.7661,0.9168,1.037
4359.782,-0.001642,0.4053,0.4741,0.7668,0.9165,1.037
4360.264,-0.001795,0.4052,0.4741,0.767,0.9161,1.037
4360.746,-0.001953,0.4051,0.47400000000000003,0.767,0.9157,1.036
4361.228,-0.002091,0.405,0.47380000000000005,0.7664,0.9156,1.036
4361.71,-0.002199,0.405,0.47359999999999997,0.7656,0.9155,1.036
4362.192,-0.002252,0.40490000000000004,0.4734,0.7646,0.9156,1.036
4362.674,-0.002288,0.40490000000000004,0.4733,0.7637,0.9158,1.036
4363.156,-0.002332,0.40490000000000004,0.4733,0.763,0.9161,1.036
4363.639,-0.002413,0.40490000000000004,0.4734,0.763,0.9164,1.036
4364.121,-0.002508,0.40490000000000004,0.4735,0.7629,0.9167,1.036
4364.603,-0.002635,0.4048,0.47369999999999995,0.7635,0.917,1.036
4365.085,-0.002747,0.4047,0.47400000000000003,0.7643,0.9174,1.036
4365.567,-0.002838,0.4047,0.4742,0.7651,0.9177,1.035
4366.049,-0.002847,0.4047,0.4742,0.7658,0.918,1.035
4366.531,-0.002851,0.4047,0.4743,0.7665,0.9183,1.034
4367.013,-0.002723,0.40490000000000004,0.47400000000000003,0.7668,0.9184,1.034
4367.496,-0.002589,0.4051,0.47369999999999995,0.7672,0.9185,1.033
4367.978,-0.002402,0.4053,0.4733,0.7675,0.9183,1.033
4368.46,-0.002215,0.4055,0.47290000000000004,0.7678,0.9181,1.033
4368.942,-0.002035,0.4058,0.4725,0.7682,0.9178,1.033
4369.424,-0.002049,0.4058,0.4725,0.7683,0.9174,1.034
4369.906,-0.002174,0.4057,0.47259999999999996,0.7684,0.9171,1.034
4370.388,-0.002441,0.4055,0.47280000000000005,0.7682,0.917,1.035
4370.87,-0.002781,0.4052,0.47300000000000003,0.7679,0.917,1.035
4371.352,-0.003098,0.40490000000000004,0.4731,0.7674,0.9171,1.035
4371.835,-0.003357,0.4047,0.4733,0.7669,0.9172,1.035
4372.317,-0.003467,0.4046,0.4734,0.7663,0.9175,1.034
4372.799,-0.00336,0.4048,0.4734,0.7658,0.9177,1.033
4373.281,-0.003115,0.4051,0.47359999999999997,0.7653,0.9179,1.032
4373.763,-0.002822,0.4054,0.47380000000000005,0.7651,0.918,1.032
4374.245,-0.002538,0.4057,0.47400000000000003,0.7651,0.9181,1.032
4374.727,-0.002391,0.4059,0.4741,0.7653,0.9182,1.032
4375.209,-0.002318,0.406,0.4743,0.7656,0.9182,1.033
4375.691,-0.002371,0.406,0.4743,0.766,0.9184,1.034
4376.174,-0.002494,0.4059,0.4743,0.7664,0.9186,1.035
4376.656,-0.002644,0.4058,0.4743,0.7667,0.919,1.036
4377.138,-0.002795,0.4057,0.4742,0.7669,0.9197,1.037
4377.62,-0.002939,0.4056,0.4742,0.767,0.9204,1.037
