Wavenumber[1/cm],120C,110C,100C,90C,80C,70C
2192.667,0.551992,0.5578160000000001,0.5524960000000001,0.554848,0.5192880000000001,0.534688
2193.631,0.5572560000000001,0.548296,0.5353600000000001,0.5479040000000001,0.4767840000000001,0.5073040000000001
2194.595,0.546,0.52612,0.506072,0.5259520000000001,0.4248160000000001,0.473312
2195.56,0.5194000000000001,0.493416,0.4684400000000001,0.493472,0.37066400000000005,0.435904
2196.524,0.47930400000000006,0.45197600000000004,0.4253760000000001,0.454104,0.31847200000000003,0.39715200000000006
2197.488,0.42784000000000005,0.4032,0.37822400000000006,0.40992,0.26964,0.35778400000000005
2198.452,0.367528,0.3486560000000001,0.32793600000000006,0.361872,0.223384,0.317632
2199.417,0.30184000000000005,0.290416,0.27507200000000004,0.310128,0.17864000000000002,0.27574400000000004
2200.381,0.23475200000000004,0.23150400000000002,0.220864,0.25508000000000003,0.135128,0.23184000000000002
2201.345,0.17068800000000003,0.175392,0.16732800000000003,0.19818400000000003,0.09413600000000001,0.186088
2202.309,0.11373600000000002,0.12521600000000002,0.11726400000000001,0.14212800000000003,0.05840800000000001,0.14011200000000001
2203.274,0.06720000000000001,0.08316,0.07375200000000001,0.09088800000000001,0.030794400000000003,0.096432
2204.238,0.0329672,0.05032720000000001,0.039468800000000005,0.049168,0.013720000000000001,0.058128000000000006
2205.202,0.011536000000000001,0.0266224,0.0164696,0.0212632,0.008064,0.028151200000000005
2206.166,0.0024091200000000003,0.011496800000000001,0.0056560000000000004,0.009945600000000002,0.0131152,0.008808800000000002
2207.131,0.00454944,0.004529840000000001,0.0068712,0.0156856,0.026908000000000005,0.0015612800000000002
2208.095,0.016816800000000003,0.006048000000000001,0.0191464,0.036685600000000006,0.046816,0.006669600000000001
2209.059,0.038813600000000004,0.0171192,0.04116560000000001,0.069384,0.07016800000000001,0.023609600000000005
2210.023,0.07067200000000001,0.03898720000000001,0.071512,0.10942400000000001,0.09464000000000002,0.05126800000000001
2210.988,0.11267200000000001,0.07224000000000001,0.108696,0.15276800000000001,0.11838400000000002,0.08803200000000001
2211.952,0.164248,0.11631200000000001,0.15092000000000003,0.196168,0.14033600000000002,0.13176800000000002
2212.916,0.223888,0.16906400000000002,0.19633600000000004,0.23766400000000001,0.160104,0.179872
2213.88,0.288568,0.22713600000000003,0.242872,0.276416,0.17785600000000001,0.22909600000000002
2214.844,0.354088,0.286216,0.28823200000000004,0.31197600000000003,0.19387200000000002,0.27630400000000005
2215.809,0.41546400000000006,0.34137600000000007,0.32956,0.34361600000000003,0.208152,0.31824800000000003
2216.773,0.46743200000000007,0.38746400000000003,0.36388800000000004,0.36960000000000004,0.22013600000000003,0.35229600000000005
2217.737,0.50512,0.4197200000000001,0.38808000000000004,0.3875760000000001,0.22848000000000002,0.37609600000000004
2218.701,0.524776,0.43472800000000006,0.399392,0.39474400000000004,0.23133600000000004,0.38785600000000003
2219.666,0.524328,0.4305280000000001,0.39603200000000005,0.38886400000000004,0.22696800000000003,0.3865680000000001
2220.63,0.5040000000000001,0.40807200000000005,0.37772000000000006,0.36920800000000004,0.21420000000000003,0.37184000000000006
2221.594,0.46614400000000006,0.37088800000000005,0.346136,0.33695200000000003,0.193312,0.34479200000000004
2222.558,0.41546400000000006,0.32468800000000003,0.304808,0.294952,0.16604000000000002,0.30805600000000005
2223.523,0.357504,0.27568800000000004,0.25844000000000006,0.24746400000000005,0.135352,0.265552
2224.487,0.297976,0.22948800000000003,0.21190400000000004,0.19896800000000003,0.10488800000000001,0.221648
2225.451,0.24124800000000005,0.189448,0.16912000000000002,0.15355200000000002,0.077672,0.18054400000000004
2226.415,0.190288,0.15635200000000002,0.132384,0.114016,0.05572560000000001,0.145208
