,Wavenumber,Absorbance,film
2270,2588.306,0.6462,doped PBTTT
2271,2589.27,0.6467,doped PBTTT
2272,2590.234,0.6471,doped PBTTT
2273,2591.199,0.6475,doped PBTTT
2274,2592.163,0.6481,doped PBTTT
2275,2593.127,0.6486,doped PBTTT
2276,2594.091,0.6491,doped PBTTT
2277,2595.055,0.6493,doped PBTTT
2278,2596.02,0.6493,doped PBTTT
2279,2596.984,0.6491,doped PBTTT
2280,2597.948,0.6491,doped PBTTT
2281,2598.9120000000003,0.6493,doped PBTTT
2282,2599.877,0.6498,doped PBTTT
2283,2600.841,0.6505,doped PBTTT
2284,2601.805,0.6515,doped PBTTT
2285,2602.769,0.6523,doped PBTTT
2286,2603.734,0.653,doped PBTTT
2287,2604.698,0.6535,doped PBTTT
2288,2605.6620000000003,0.6538,doped PBTTT
2289,2606.626,0.6539,doped PBTTT
2290,2607.591,0.654,doped PBTTT
2291,2608.555,0.6543,doped PBTTT
2292,2609.519,0.6546,doped PBTTT
2293,2610.4829999999997,0.6551,doped PBTTT
2294,2611.447,0.6557,doped PBTTT
2295,2612.4120000000003,0.6563,doped PBTTT
2296,2613.376,0.6568,doped PBTTT
2297,2614.34,0.6572,doped PBTTT
2298,2615.304,0.6576,doped PBTTT
2299,2616.269,0.6579,doped PBTTT
2300,2617.2329999999997,0.6583,doped PBTTT
2301,2618.197,0.6587,doped PBTTT
2302,2619.161,0.6592,doped PBTTT
2303,2620.126,0.6598,doped PBTTT
2304,2621.09,0.6604,doped PBTTT
2305,2622.054,0.6609999999999999,doped PBTTT
2306,2623.018,0.6615,doped PBTTT
2307,2623.9829999999997,0.662,doped PBTTT
2308,2624.947,0.6623,doped PBTTT
2309,2625.9109999999996,0.6625,doped PBTTT
2310,2626.875,0.6628,doped PBTTT
2311,2627.8390000000004,0.6629999999999999,doped PBTTT
2312,2628.804,0.6634,doped PBTTT
2313,2629.768,0.6639,doped PBTTT
2314,2630.732,0.6645,doped PBTTT
2315,2631.696,0.6652,doped PBTTT
2316,2632.6609999999996,0.6658,doped PBTTT
2317,2633.625,0.6664,doped PBTTT
2318,2634.5890000000004,0.6669,doped PBTTT
2319,2635.553,0.6673,doped PBTTT
2320,2636.518,0.6676,doped PBTTT
2321,2637.482,0.6678,doped PBTTT
2322,2638.446,0.6682,doped PBTTT
2323,2639.41,0.6687,doped PBTTT
2324,2640.3740000000003,0.6692,doped PBTTT
2325,2641.3390000000004,0.6698,doped PBTTT
2326,2642.303,0.6703,doped PBTTT
2327,2643.2670000000003,0.6707,doped PBTTT
2328,2644.2309999999998,0.6709999999999999,doped PBTTT
2329,2645.196,0.6713,doped PBTTT
2330,2646.16,0.6717,doped PBTTT
2331,2647.1240000000003,0.6723,doped PBTTT
2332,2648.0879999999997,0.6729999999999999,doped PBTTT
2333,2649.053,0.6737,doped PBTTT
2334,2650.0170000000003,0.6744,doped PBTTT
2335,2650.9809999999998,0.675,doped PBTTT
2336,2651.945,0.6755,doped PBTTT
2337,2652.91,0.6758,doped PBTTT
2338,2653.8740000000003,0.6761,doped PBTTT
2339,2654.8379999999997,0.6763,doped PBTTT
2340,2655.802,0.6767,doped PBTTT
2341,2656.7659999999996,0.6771,doped PBTTT
2342,2657.7309999999998,0.6775,doped PBTTT
2343,2658.695,0.6781,doped PBTTT
2344,2659.659,0.6786,doped PBTTT
2345,2660.623,0.679,doped PBTTT
2346,2661.5879999999997,0.6794,doped PBTTT
2347,2662.552,0.6797,doped PBTTT
2348,2663.5159999999996,0.68,doped PBTTT
2349,2664.48,0.6802,doped PBTTT
2350,2665.445,0.6805,doped PBTTT
2351,2666.409,0.6809,doped PBTTT
2352,2667.373,0.6813,doped PBTTT
2353,2668.337,0.6817,doped PBTTT
2354,2669.301,0.6821,doped PBTTT
2355,2670.2659999999996,0.6826,doped PBTTT
2356,2671.23,0.6829999999999999,doped PBTTT
2357,2672.1940000000004,0.6835,doped PBTTT
2358,2673.158,0.684,doped PBTTT
2359,2674.123,0.6844,doped PBTTT
2360,2675.087,0.6848,doped PBTTT
2361,2676.051,0.6852,doped PBTTT
2362,2677.015,0.6855,doped PBTTT
2363,2677.98,0.6858,doped PBTTT
2364,2678.9440000000004,0.6859999999999999,doped PBTTT
2365,2679.908,0.6863,doped PBTTT
2366,2680.8720000000003,0.6865,doped PBTTT
2367,2681.837,0.6868,doped PBTTT
2368,2682.801,0.6872,doped PBTTT
2369,2683.765,0.6877,doped PBTTT
2370,2684.7290000000003,0.6881,doped PBTTT
2371,2685.6929999999998,0.6886,doped PBTTT
2372,2686.658,0.6890000000000001,doped PBTTT
2373,2687.6220000000003,0.6894,doped PBTTT
2374,2688.586,0.6897,doped PBTTT
2375,2689.55,0.69,doped PBTTT
2376,2690.515,0.6904,doped PBTTT
2377,2691.4790000000003,0.6907,doped PBTTT
2378,2692.4429999999998,0.6912,doped PBTTT
2379,2693.407,0.6917,doped PBTTT
2380,2694.3720000000003,0.6922,doped PBTTT
2381,2695.336,0.6927,doped PBTTT
2382,2696.3,0.6931,doped PBTTT
2383,2697.264,0.6935,doped PBTTT
2384,2698.228,0.6939,doped PBTTT
2385,2699.1929999999998,0.6943,doped PBTTT
2386,2700.157,0.6948,doped PBTTT
2387,2701.1209999999996,0.6952,doped PBTTT
2388,2702.085,0.6957,doped PBTTT
2389,2703.05,0.6961,doped PBTTT
2390,2704.014,0.6965,doped PBTTT
2391,2704.978,0.6968,doped PBTTT
2392,2705.942,0.6970000000000001,doped PBTTT
2393,2706.907,0.6973,doped PBTTT
2394,2707.8709999999996,0.6976,doped PBTTT
2395,2708.835,0.698,doped PBTTT
2396,2709.7990000000004,0.6986,doped PBTTT
2397,2710.764,0.6992,doped PBTTT
2398,2711.728,0.6997,doped PBTTT
2399,2712.692,0.7002,doped PBTTT
2400,2713.656,0.7007,doped PBTTT
2401,2714.62,0.7011,doped PBTTT
2402,2715.585,0.7016,doped PBTTT
2403,2716.5490000000004,0.7020000000000001,doped PBTTT
2404,2717.513,0.7024,doped PBTTT
2405,2718.4770000000003,0.7028,doped PBTTT
2406,2719.442,0.7032,doped PBTTT
2407,2720.406,0.7036,doped PBTTT
2408,2721.37,0.7039,doped PBTTT
2409,2722.3340000000003,0.7043,doped PBTTT
2410,2723.2990000000004,0.7048,doped PBTTT
2411,2724.263,0.7052,doped PBTTT
2412,2725.2270000000003,0.7056,doped PBTTT
2413,2726.191,0.7061,doped PBTTT
2414,2727.155,0.7065,doped PBTTT
2415,2728.12,0.7070000000000001,doped PBTTT
2416,2729.0840000000003,0.7075,doped PBTTT
2417,2730.048,0.7079,doped PBTTT
2418,2731.012,0.7083,doped PBTTT
2419,2731.9770000000003,0.7087,doped PBTTT
2420,2732.941,0.7090000000000001,doped PBTTT
2421,2733.905,0.7094,doped PBTTT
2422,2734.869,0.7098,doped PBTTT
2423,2735.8340000000003,0.7103,doped PBTTT
2424,2736.798,0.7108,doped PBTTT
2425,2737.762,0.7113,doped PBTTT
2426,2738.7259999999997,0.7118,doped PBTTT
2427,2739.691,0.7121,doped PBTTT
2428,2740.655,0.7124,doped PBTTT
2429,2741.619,0.7127,doped PBTTT
2430,2742.583,0.713,doped PBTTT
2431,2743.547,0.7133,doped PBTTT
2432,2744.512,0.7136,doped PBTTT
2433,2745.4759999999997,0.7139,doped PBTTT
2434,2746.44,0.7143,doped PBTTT
2435,2747.4040000000005,0.7146,doped PBTTT
2436,2748.369,0.715,doped PBTTT
2437,2749.333,0.7154,doped PBTTT
2438,2750.297,0.7158,doped PBTTT
2439,2751.261,0.7162,doped PBTTT
2440,2752.2259999999997,0.7165,doped PBTTT
2441,2753.19,0.7170000000000001,doped PBTTT
2442,2754.1540000000005,0.7175,doped PBTTT
2443,2755.118,0.7182,doped PBTTT
2444,2756.0820000000003,0.7188,doped PBTTT
2445,2757.047,0.7193,doped PBTTT
2446,2758.011,0.7198,doped PBTTT
2447,2758.975,0.72,doped PBTTT
2448,2759.9390000000003,0.7203,doped PBTTT
2449,2760.9040000000005,0.7205,doped PBTTT
2450,2761.868,0.7208,doped PBTTT
2451,2762.8320000000003,0.7212,doped PBTTT
2452,2763.796,0.7217,doped PBTTT
2453,2764.761,0.7222,doped PBTTT
2454,2765.725,0.7226,doped PBTTT
2455,2766.6890000000003,0.723,doped PBTTT
2456,2767.653,0.7234,doped PBTTT
2457,2768.618,0.7237,doped PBTTT
2458,2769.5820000000003,0.7241,doped PBTTT
2459,2770.546,0.7246,doped PBTTT
2460,2771.51,0.7251,doped PBTTT
2461,2772.474,0.7256,doped PBTTT
2462,2773.4390000000003,0.7261,doped PBTTT
2463,2774.403,0.7266,doped PBTTT
2464,2775.367,0.7271,doped PBTTT
2465,2776.3309999999997,0.7276,doped PBTTT
2466,2777.296,0.7282,doped PBTTT
2467,2778.26,0.7289,doped PBTTT
2468,2779.224,0.7297,doped PBTTT
2469,2780.188,0.7304,doped PBTTT
2470,2781.153,0.731,doped PBTTT
2471,2782.117,0.7315,doped PBTTT
2472,2783.0809999999997,0.732,doped PBTTT
2473,2784.045,0.7324,doped PBTTT
2474,2785.009,0.7328,doped PBTTT
2475,2785.974,0.7333,doped PBTTT
2476,2786.938,0.7338,doped PBTTT
2477,2787.902,0.7343,doped PBTTT
2478,2788.866,0.7347,doped PBTTT
2479,2789.8309999999997,0.7352,doped PBTTT
2480,2790.795,0.7358,doped PBTTT
2481,2791.759,0.7364,doped PBTTT
2482,2792.723,0.7372,doped PBTTT
2483,2793.688,0.7379,doped PBTTT
2484,2794.652,0.7384,doped PBTTT
2485,2795.616,0.7388,doped PBTTT
2486,2796.58,0.7391,doped PBTTT
2487,2797.545,0.7393,doped PBTTT
2488,2798.509,0.7396,doped PBTTT
2489,2799.473,0.7401,doped PBTTT
2490,2800.437,0.7408,doped PBTTT
2491,2801.401,0.7417,doped PBTTT
2492,2802.366,0.7428,doped PBTTT
2493,2803.33,0.7438,doped PBTTT
2494,2804.2940000000003,0.7446,doped PBTTT
2495,2805.258,0.7453,doped PBTTT
2496,2806.223,0.7458,doped PBTTT
2497,2807.187,0.7462,doped PBTTT
2498,2808.151,0.7465,doped PBTTT
2499,2809.115,0.7468,doped PBTTT
2500,2810.08,0.7473,doped PBTTT
2501,2811.0440000000003,0.748,doped PBTTT
2502,2812.008,0.7489,doped PBTTT
2503,2812.972,0.7499,doped PBTTT
2504,2813.9359999999997,0.7511,doped PBTTT
2505,2814.901,0.7522,doped PBTTT
2506,2815.865,0.7532,doped PBTTT
2507,2816.829,0.7542,doped PBTTT
2508,2817.7929999999997,0.7551,doped PBTTT
2509,2818.758,0.7559999999999999,doped PBTTT
2510,2819.722,0.7569,doped PBTTT
2511,2820.6859999999997,0.7579,doped PBTTT
2512,2821.65,0.7588,doped PBTTT
2513,2822.615,0.7598,doped PBTTT
2514,2823.579,0.7609,doped PBTTT
2515,2824.5429999999997,0.7621,doped PBTTT
2516,2825.507,0.7633,doped PBTTT
2517,2826.472,0.7646,doped PBTTT
2518,2827.4359999999997,0.7659999999999999,doped PBTTT
2519,2828.4,0.7673,doped PBTTT
2520,2829.364,0.7686,doped PBTTT
2521,2830.328,0.7699,doped PBTTT
2522,2831.2929999999997,0.7714,doped PBTTT
2523,2832.257,0.773,doped PBTTT
2524,2833.2209999999995,0.7748,doped PBTTT
2525,2834.185,0.7768,doped PBTTT
2526,2835.15,0.779,doped PBTTT
2527,2836.114,0.7814,doped PBTTT
2528,2837.078,0.7841,doped PBTTT
2529,2838.042,0.7873,doped PBTTT
2530,2839.007,0.7909,doped PBTTT
2531,2839.9709999999995,0.7952,doped PBTTT
2532,2840.935,0.7999,doped PBTTT
2533,2841.8990000000003,0.805,doped PBTTT
2534,2842.864,0.8104,doped PBTTT
2535,2843.828,0.8158,doped PBTTT
2536,2844.792,0.8213,doped PBTTT
2537,2845.756,0.8267,doped PBTTT
2538,2846.72,0.8320000000000001,doped PBTTT
2539,2847.685,0.8373,doped PBTTT
2540,2848.6490000000003,0.8423,doped PBTTT
2541,2849.613,0.847,doped PBTTT
2542,2850.577,0.8512,doped PBTTT
2543,2851.542,0.8547,doped PBTTT
2544,2852.506,0.8575,doped PBTTT
2545,2853.47,0.8593,doped PBTTT
2546,2854.434,0.8601,doped PBTTT
2547,2855.3990000000003,0.8599,doped PBTTT
2548,2856.363,0.8586,doped PBTTT
2549,2857.327,0.8564,doped PBTTT
2550,2858.2909999999997,0.8534,doped PBTTT
2551,2859.255,0.8499,doped PBTTT
2552,2860.22,0.8462,doped PBTTT
2553,2861.184,0.8427,doped PBTTT
2554,2862.1479999999997,0.8394,doped PBTTT
2555,2863.112,0.8366,doped PBTTT
2556,2864.077,0.8342,doped PBTTT
2557,2865.0409999999997,0.8325,doped PBTTT
2558,2866.005,0.8313,doped PBTTT
2559,2866.969,0.8305,doped PBTTT
2560,2867.934,0.8299,doped PBTTT
2561,2868.8979999999997,0.8293,doped PBTTT
2562,2869.862,0.8283,doped PBTTT
2563,2870.8259999999996,0.8267,doped PBTTT
2564,2871.7909999999997,0.8247,doped PBTTT
2565,2872.755,0.8224,doped PBTTT
2566,2873.719,0.82,doped PBTTT
2567,2874.683,0.8178,doped PBTTT
2568,2875.647,0.8159,doped PBTTT
2569,2876.612,0.8142,doped PBTTT
2570,2877.5759999999996,0.8128,doped PBTTT
2571,2878.54,0.8117,doped PBTTT
2572,2879.5040000000004,0.8109999999999999,doped PBTTT
2573,2880.469,0.8106,doped PBTTT
2574,2881.433,0.8107,doped PBTTT
2575,2882.397,0.8112,doped PBTTT
2576,2883.361,0.8122,doped PBTTT
2577,2884.3259999999996,0.8135,doped PBTTT
2578,2885.29,0.8151,doped PBTTT
2579,2886.2540000000004,0.8167,doped PBTTT
2580,2887.218,0.8183,doped PBTTT
2581,2888.1820000000002,0.82,doped PBTTT
2582,2889.147,0.8219,doped PBTTT
2583,2890.111,0.8239,doped PBTTT
2584,2891.075,0.826,doped PBTTT
2585,2892.039,0.8283,doped PBTTT
2586,2893.0040000000004,0.8306,doped PBTTT
2587,2893.968,0.8329,doped PBTTT
2588,2894.9320000000002,0.8352,doped PBTTT
2589,2895.8959999999997,0.8375,doped PBTTT
2590,2896.861,0.8398,doped PBTTT
2591,2897.825,0.8423,doped PBTTT
2592,2898.789,0.8449,doped PBTTT
2593,2899.7529999999997,0.8476,doped PBTTT
2594,2900.718,0.8504,doped PBTTT
2595,2901.6820000000002,0.8533,doped PBTTT
2596,2902.6459999999997,0.8564,doped PBTTT
2597,2903.61,0.8597,doped PBTTT
2598,2904.574,0.8633,doped PBTTT
2599,2905.539,0.8673,doped PBTTT
2600,2906.5029999999997,0.8716,doped PBTTT
2601,2907.467,0.8763,doped PBTTT
2602,2908.4309999999996,0.8813,doped PBTTT
2603,2909.3959999999997,0.8865,doped PBTTT
2604,2910.36,0.892,doped PBTTT
2605,2911.324,0.8975,doped PBTTT
2606,2912.288,0.9032,doped PBTTT
2607,2913.2529999999997,0.9091,doped PBTTT
2608,2914.217,0.9151,doped PBTTT
2609,2915.1809999999996,0.9213,doped PBTTT
2610,2916.145,0.9277,doped PBTTT
2611,2917.1090000000004,0.934,doped PBTTT
2612,2918.074,0.9403,doped PBTTT
2613,2919.038,0.9462,doped PBTTT
2614,2920.002,0.9518,doped PBTTT
2615,2920.966,0.9569,doped PBTTT
2616,2921.9309999999996,0.9616,doped PBTTT
2617,2922.895,0.9656,doped PBTTT
2618,2923.8590000000004,0.9687,doped PBTTT
2619,2924.823,0.9706,doped PBTTT
2620,2925.788,0.9709,doped PBTTT
2621,2926.752,0.9696,doped PBTTT
2622,2927.716,0.9666,doped PBTTT
2623,2928.68,0.9621,doped PBTTT
2624,2929.645,0.9566,doped PBTTT
2625,2930.6090000000004,0.9505,doped PBTTT
2626,2931.573,0.9438,doped PBTTT
2627,2932.5370000000003,0.9367,doped PBTTT
2628,2933.5009999999997,0.9293,doped PBTTT
2629,2934.466,0.9216,doped PBTTT
2630,2935.43,0.9137,doped PBTTT
2631,2936.3940000000002,0.9059,doped PBTTT
2632,2937.3579999999997,0.8985,doped PBTTT
2633,2938.323,0.8919,doped PBTTT
2634,2939.2870000000003,0.8861,doped PBTTT
2635,2940.2509999999997,0.8811,doped PBTTT
2636,2941.215,0.877,doped PBTTT
2637,2942.18,0.8736,doped PBTTT
2638,2943.1440000000002,0.8708,doped PBTTT
2639,2944.1079999999997,0.8688,doped PBTTT
2640,2945.072,0.8677,doped PBTTT
2641,2946.0359999999996,0.8677,doped PBTTT
2642,2947.0009999999997,0.8687,doped PBTTT
2643,2947.965,0.8707,doped PBTTT
2644,2948.929,0.8732,doped PBTTT
2645,2949.893,0.8759999999999999,doped PBTTT
2646,2950.8579999999997,0.8786,doped PBTTT
2647,2951.822,0.8807,doped PBTTT
2648,2952.7859999999996,0.882,doped PBTTT
2649,2953.75,0.8825,doped PBTTT
2650,2954.715,0.8821,doped PBTTT
2651,2955.679,0.8807,doped PBTTT
2652,2956.643,0.8784,doped PBTTT
2653,2957.607,0.8753,doped PBTTT
2654,2958.572,0.8714,doped PBTTT
2655,2959.5359999999996,0.8669,doped PBTTT
2656,2960.5,0.8618,doped PBTTT
2657,2961.4640000000004,0.8562,doped PBTTT
2658,2962.428,0.8503,doped PBTTT
2659,2963.393,0.8444,doped PBTTT
2660,2964.357,0.8387,doped PBTTT
2661,2965.321,0.8333,doped PBTTT
2662,2966.285,0.8282,doped PBTTT
2663,2967.25,0.8234,doped PBTTT
2664,2968.2140000000004,0.8189,doped PBTTT
2665,2969.178,0.8144,doped PBTTT
2666,2970.1420000000003,0.8102,doped PBTTT
2667,2971.107,0.8064,doped PBTTT
2668,2972.071,0.8029999999999999,doped PBTTT
2669,2973.035,0.8003,doped PBTTT
2670,2973.9990000000003,0.7983,doped PBTTT
2671,2974.9629999999997,0.7968,doped PBTTT
2672,2975.928,0.7956,doped PBTTT
2673,2976.8920000000003,0.7944,doped PBTTT
2674,2977.8559999999998,0.7933,doped PBTTT
2675,2978.82,0.7921,doped PBTTT
2676,2979.785,0.7909999999999999,doped PBTTT
2677,2980.7490000000003,0.7901,doped PBTTT
2678,2981.7129999999997,0.7896,doped PBTTT
2679,2982.677,0.7894,doped PBTTT
2680,2983.6420000000003,0.7896,doped PBTTT
2681,2984.6059999999998,0.7901,doped PBTTT
2682,2985.57,0.7906,doped PBTTT
2683,2986.534,0.7911,doped PBTTT
2684,2987.4990000000003,0.7914,doped PBTTT
2685,2988.4629999999997,0.7916,doped PBTTT
2686,2989.427,0.7916,doped PBTTT
2687,2990.3909999999996,0.7914,doped PBTTT
2688,2991.355,0.7914,doped PBTTT
2689,2992.32,0.7915,doped PBTTT
2690,2993.284,0.7919,doped PBTTT
2691,2994.248,0.7927,doped PBTTT
2692,2995.212,0.7936,doped PBTTT
2693,2996.177,0.7946,doped PBTTT
2694,2997.1409999999996,0.7956,doped PBTTT
2695,2998.105,0.7964,doped PBTTT
2696,2999.0690000000004,0.797,doped PBTTT
2697,3000.034,0.7975,doped PBTTT
2698,3000.998,0.7979,doped PBTTT
2699,3001.962,0.7981,doped PBTTT
2700,3002.926,0.7983,doped PBTTT
2701,3003.89,0.7986,doped PBTTT
2702,3004.855,0.7991,doped PBTTT
2703,3005.8190000000004,0.7998,doped PBTTT
2704,3006.783,0.8007,doped PBTTT
2705,3007.7470000000003,0.8015,doped PBTTT
2706,3008.712,0.8022,doped PBTTT
2707,3009.676,0.8026,doped PBTTT
2708,3010.64,0.8028,doped PBTTT
2709,3011.6040000000003,0.8028,doped PBTTT
2710,3012.5690000000004,0.8029,doped PBTTT
2711,3013.533,0.8031,doped PBTTT
2712,3014.4970000000003,0.8037,doped PBTTT
2713,3015.461,0.8044,doped PBTTT
2714,3016.426,0.8053,doped PBTTT
2715,3017.39,0.8061,doped PBTTT
2716,3018.3540000000003,0.8068,doped PBTTT
2717,3019.3179999999998,0.8074,doped PBTTT
2718,3020.282,0.8078,doped PBTTT
2719,3021.2470000000003,0.8081,doped PBTTT
2720,3022.211,0.8084,doped PBTTT
2721,3023.175,0.8088,doped PBTTT
2722,3024.139,0.8094,doped PBTTT
2723,3025.1040000000003,0.8103,doped PBTTT
2724,3026.0679999999998,0.8113,doped PBTTT
2725,3027.032,0.8125,doped PBTTT
2726,3027.9959999999996,0.8137,doped PBTTT
2727,3028.961,0.8146,doped PBTTT
2728,3029.925,0.8152,doped PBTTT
2729,3030.889,0.8155,doped PBTTT
2730,3031.853,0.8155,doped PBTTT
2731,3032.817,0.8155,doped PBTTT
2732,3033.782,0.8157,doped PBTTT
2733,3034.7459999999996,0.8161,doped PBTTT
2734,3035.71,0.8168,doped PBTTT
2735,3036.6740000000004,0.8176,doped PBTTT
2736,3037.639,0.8184,doped PBTTT
2737,3038.603,0.8189,doped PBTTT
2738,3039.567,0.8193,doped PBTTT
2739,3040.531,0.8196,doped PBTTT
2740,3041.4959999999996,0.82,doped PBTTT
2741,3042.46,0.8205,doped PBTTT
2742,3043.4240000000004,0.8213,doped PBTTT
2743,3044.388,0.8224,doped PBTTT
2744,3045.353,0.8237,doped PBTTT
2745,3046.317,0.825,doped PBTTT
2746,3047.281,0.826,doped PBTTT
2747,3048.245,0.8269,doped PBTTT
2748,3049.2090000000003,0.8276,doped PBTTT
2749,3050.1740000000004,0.8283,doped PBTTT
2750,3051.138,0.8293,doped PBTTT
2751,3052.1020000000003,0.8304,doped PBTTT
2752,3053.066,0.8316,doped PBTTT
2753,3054.031,0.8327,doped PBTTT
2754,3054.995,0.8336,doped PBTTT
2755,3055.9590000000003,0.8342,doped PBTTT
2756,3056.923,0.8348,doped PBTTT
2757,3057.888,0.8355,doped PBTTT
2758,3058.8520000000003,0.8366,doped PBTTT
2759,3059.816,0.8378,doped PBTTT
2760,3060.78,0.8389,doped PBTTT
2761,3061.744,0.8395,doped PBTTT
2762,3062.7090000000003,0.8396,doped PBTTT
2763,3063.673,0.8391,doped PBTTT
2764,3064.637,0.8382,doped PBTTT
2765,3065.6009999999997,0.8371,doped PBTTT
2766,3066.566,0.8362,doped PBTTT
2767,3067.53,0.8356,doped PBTTT
2768,3068.494,0.8355,doped PBTTT
2769,3069.458,0.8357,doped PBTTT
2770,3070.423,0.8362,doped PBTTT
2771,3071.387,0.8366,doped PBTTT
2772,3072.3509999999997,0.8370000000000001,doped PBTTT
2773,3073.315,0.8371,doped PBTTT
2774,3074.28,0.8369,doped PBTTT
2775,3075.244,0.8366,doped PBTTT
2776,3076.208,0.8363,doped PBTTT
2777,3077.172,0.8359,doped PBTTT
2778,3078.136,0.8356,doped PBTTT
2779,3079.1009999999997,0.8355,doped PBTTT
2780,3080.065,0.8354,doped PBTTT
2781,3081.0290000000005,0.8355,doped PBTTT
2782,3081.993,0.8358,doped PBTTT
2783,3082.958,0.8363,doped PBTTT
2784,3083.922,0.8370000000000001,doped PBTTT
2785,3084.886,0.8378,doped PBTTT
2786,3085.85,0.8387,doped PBTTT
2787,3086.815,0.8395,doped PBTTT
2788,3087.7790000000005,0.8402,doped PBTTT
2789,3088.743,0.8405,doped PBTTT
2790,3089.7070000000003,0.8406,doped PBTTT
2791,3090.672,0.8404,doped PBTTT
2792,3091.636,0.8402,doped PBTTT
2793,3092.6,0.8401,doped PBTTT
2794,3093.5640000000003,0.8403,doped PBTTT
2795,3094.528,0.8407,doped PBTTT
2796,3095.493,0.8413,doped PBTTT
2797,3096.4570000000003,0.8422,doped PBTTT
2798,3097.421,0.843,doped PBTTT
2799,3098.385,0.8437,doped PBTTT
2800,3099.35,0.8442,doped PBTTT
2801,3100.3140000000003,0.8447,doped PBTTT
2802,3101.278,0.8451,doped PBTTT
2803,3102.242,0.8456,doped PBTTT
2804,3103.2070000000003,0.8461,doped PBTTT
2805,3104.171,0.8466,doped PBTTT
2806,3105.135,0.847,doped PBTTT
2807,3106.099,0.8471,doped PBTTT
2808,3107.063,0.8471,doped PBTTT
2809,3108.028,0.847,doped PBTTT
2810,3108.992,0.847,doped PBTTT
2811,3109.9559999999997,0.8472,doped PBTTT
2812,3110.92,0.8475,doped PBTTT
2813,3111.885,0.848,doped PBTTT
2814,3112.849,0.8486,doped PBTTT
2815,3113.813,0.8491,doped PBTTT
2816,3114.777,0.8496,doped PBTTT
2817,3115.742,0.8499,doped PBTTT
2818,3116.7059999999997,0.85,doped PBTTT
2819,3117.67,0.8502,doped PBTTT
2820,3118.634,0.8504,doped PBTTT
2821,3119.599,0.851,doped PBTTT
2822,3120.563,0.8519,doped PBTTT
2823,3121.527,0.8531,doped PBTTT
2824,3122.491,0.8543,doped PBTTT
2825,3123.455,0.8554,doped PBTTT
2826,3124.42,0.8562,doped PBTTT
2827,3125.384,0.8567,doped PBTTT
2828,3126.348,0.8568,doped PBTTT
2829,3127.312,0.8568,doped PBTTT
2830,3128.277,0.8568,doped PBTTT
2831,3129.241,0.8568,doped PBTTT
2832,3130.205,0.857,doped PBTTT
2833,3131.1690000000003,0.8576,doped PBTTT
2834,3132.134,0.8583,doped PBTTT
2835,3133.098,0.8592,doped PBTTT
2836,3134.062,0.86,doped PBTTT
2837,3135.026,0.8605,doped PBTTT
2838,3135.99,0.8606,doped PBTTT
2839,3136.955,0.8605,doped PBTTT
2840,3137.9190000000003,0.8603,doped PBTTT
2841,3138.883,0.8602,doped PBTTT
2842,3139.847,0.8604,doped PBTTT
2843,3140.812,0.8609,doped PBTTT
2844,3141.776,0.8617,doped PBTTT
2845,3142.74,0.8627,doped PBTTT
2846,3143.704,0.8637,doped PBTTT
2847,3144.6690000000003,0.8648,doped PBTTT
2848,3145.633,0.8657,doped PBTTT
2849,3146.597,0.8665,doped PBTTT
2850,3147.5609999999997,0.867,doped PBTTT
2851,3148.526,0.8671,doped PBTTT
2852,3149.49,0.8669,doped PBTTT
2853,3150.454,0.8665,doped PBTTT
2854,3151.4179999999997,0.8662,doped PBTTT
2855,3152.382,0.8662,doped PBTTT
2856,3153.347,0.8666,doped PBTTT
2857,3154.3109999999997,0.8673,doped PBTTT
2858,3155.275,0.8681,doped PBTTT
2859,3156.239,0.8688,doped PBTTT
2860,3157.204,0.8692,doped PBTTT
2861,3158.1679999999997,0.8695,doped PBTTT
2862,3159.132,0.8697,doped PBTTT
2863,3160.0959999999995,0.87,doped PBTTT
2864,3161.0609999999997,0.8704,doped PBTTT
2865,3162.025,0.8709,doped PBTTT
2866,3162.989,0.8714,doped PBTTT
2867,3163.953,0.8721,doped PBTTT
2868,3164.917,0.8728,doped PBTTT
2869,3165.882,0.8736,doped PBTTT
2870,3166.8459999999995,0.8743,doped PBTTT
2871,3167.81,0.8749,doped PBTTT
2872,3168.7740000000003,0.8754,doped PBTTT
2873,3169.739,0.8757,doped PBTTT
2874,3170.703,0.8761,doped PBTTT
2875,3171.667,0.8766,doped PBTTT
2876,3172.631,0.8771,doped PBTTT
2877,3173.5959999999995,0.8777,doped PBTTT
2878,3174.56,0.8782,doped PBTTT
2879,3175.5240000000003,0.8786,doped PBTTT
2880,3176.488,0.8787,doped PBTTT
2881,3177.453,0.8786,doped PBTTT
2882,3178.417,0.8784,doped PBTTT
2883,3179.381,0.8783,doped PBTTT
2884,3180.345,0.8782,doped PBTTT
2885,3181.309,0.8783,doped PBTTT
2886,3182.2740000000003,0.8787,doped PBTTT
2887,3183.238,0.8794,doped PBTTT
2888,3184.202,0.8803,doped PBTTT
2889,3185.1659999999997,0.8813,doped PBTTT
2890,3186.131,0.8823,doped PBTTT
2891,3187.095,0.8831,doped PBTTT
2892,3188.059,0.8837,doped PBTTT
2893,3189.0229999999997,0.8841,doped PBTTT
2894,3189.988,0.8842,doped PBTTT
2895,3190.952,0.8842,doped PBTTT
