xc,xoop,xip,ip,oop,complete
2.3910711,2.3910711,1.0477134,9.29416550000001,1684.35535,303.744725
2.4436221,2.4436221,1.07074,9.70234975,1673.581575,306.969675
2.4961731,2.4961731,1.0937667,10.4149615,1688.00395,315.011725
2.5487242,2.5487242,1.1167934,10.7808545,1748.57165,322.7515
2.6012752,2.6012752,1.1398201,10.7925525,1864.324075,336.0709
2.6538262,2.6538262,1.1628467,10.26873825,2034.92215,355.772575
2.706377,2.706377,1.1858734,10.87698025,2228.77275,376.52575
2.7589281,2.7589281,1.2089001,11.5830075,2490.07365,402.943925
2.8114791,2.8114791,1.2319267,11.6340555,2835.860875,440.21805
2.8640301,2.8640301,1.2549534,10.81458075,3163.0936,473.72575
